,open,high,low,close,volume,log_diff_volume,log_return,mid_price,relative_open,relative_high,relative_low,relative_close,log_volume
2022-09-30 15:15:00,344.8462,345.3835,344.5104,345.1485,1056862.0,0.1002607119648502,0.08762386706502312,344.94695,0.9997079261028399,1.001265556921144,0.9987344430788561,1.000584292744145,13.870814698145375
2022-09-30 15:20:00,345.1485,345.3068,344.6159,345.1389,1082944.0,0.024379118282922718,-0.0027814501613931952,344.96135000000004,1.0005425245465904,1.0010014165355046,0.9989985834644953,1.0005146953419561,13.895193816428298
2022-09-30 15:25:00,345.1389,345.5659,344.3376,345.5083,1410894.0,0.26454028755918735,0.10697213721435617,344.95175,1.0005425396450371,1.0017803939246577,0.9982196060753424,1.001613414049936,14.159734103987486
2022-09-30 15:30:00,345.5179,346.1128,344.7023,344.9517,1683816.0,0.17683910016925708,-0.16122588435756313,345.40755,1.0003194776721007,1.0020417909220571,0.9979582090779427,0.9986802546730666,14.336573204156743
2022-09-30 15:35:00,344.9565,345.2684,344.4528,344.7023,1608834.0,-0.045552953175182154,-0.07232612610730271,344.8606,1.0002780833762976,1.0011825067868003,0.9988174932131999,0.9995409739471544,14.29102025098156
2022-09-30 15:40:00,344.7023,345.3068,344.6351,345.0669,1335707.0,-0.1860489533323353,0.10571653067614761,344.97095,0.9992212387738735,1.0009735602374634,0.9990264397625366,1.0002781393621694,14.104971297649225
2022-09-30 15:45:00,345.0477,345.4891,344.7502,345.0669,1825095.0,0.3121713007892204,0.0,345.11965,0.9997915215780963,1.001070498303994,0.9989295016960061,0.9998471544578815,14.417142598438446
2022-09-30 15:50:00,345.0765,345.0765,343.6228,343.6946,6065942.0,1.2010578072562321,-0.39848389199708123,344.34965,1.002110790587416,1.002110790587416,0.997889209412584,0.9980977184091808,15.618200405694678
2022-09-30 15:55:00,343.6851,343.7811,342.668,342.7448,14519072.0,0.8727732477780688,-0.276732543655811,343.22455,1.0013418329195856,1.0016215331916087,0.9983784668083912,0.9986022270260095,16.490973653472746
2022-09-30 16:00:00,342.7448,343.6947,342.5816,343.3973,5268890.0,-1.01364338132597,0.19019389618994964,343.13815,0.9988536687045728,1.0016219414833356,0.9983780585166645,1.0007552351727722,15.477330272146776
2022-10-03 09:30:00,346.4774,346.8326,345.5659,345.8921,1583358.0,-1.2022718059780448,0.7238790830004227,346.19925,1.0008034390600211,1.0018294378165176,0.9981705621834824,0.9991127941496118,14.275058466168732
2022-10-03 09:35:00,345.8537,345.9497,345.1245,345.1437,1173911.0,-0.2992069988715347,-0.21660246621175716,345.5371,1.0009162547234436,1.0011940830666228,0.9988059169333771,0.998861482602013,13.975851467297197
2022-10-03 09:40:00,345.182,345.9881,344.6831,345.9397,1099864.0,-0.0651543735358402,0.2303630363605258,345.3356,0.9995552152746489,1.001889466362576,0.9981105336374241,1.0017493128423482,13.910697093761357
2022-10-03 09:45:00,345.9113,347.0052,345.8249,346.7269,1411667.0,0.24958473976630557,0.22729559615290995,346.41505,0.9985458195306468,1.0017035922659827,0.9982964077340174,1.0009002207034596,14.160281833527662
2022-10-03 09:50:00,346.7365,346.7941,345.8345,346.2663,1028965.0,-0.3162178328953935,-0.13293061687340568,346.3143,1.0012191237843773,1.0013854466881673,0.9986145533118326,0.999861397580175,13.844064000632269
2022-10-03 09:55:00,346.2567,346.4679,345.5275,346.0648,1167341.0,0.12617507018160268,-0.05820914463887661,345.9977,1.000748559889271,1.0013589685711783,0.9986410314288215,1.0001939319249809,13.970239070813872
2022-10-03 10:00:00,346.0169,348.2814,345.9977,347.84,1954922.0,0.5156217820935876,0.5116563173442223,347.13955,0.9967659979970592,1.0032893111718328,0.9967106888281673,1.0020177764244955,14.485860852907459
2022-10-03 10:05:00,347.8392,348.9627,347.8352,348.6508,1233171.0,-0.46076139424562257,0.23282442962919703,348.39895,0.9983933648479709,1.0016181162428877,0.9983818837571122,1.0007228781831863,14.025099458661836
2022-10-03 10:10:00,348.6173,348.8092,348.3294,348.4733,818990.0,-0.40927230591338315,-0.05092350238236065,348.5693,1.000137705758941,1.0006882419077068,0.9993117580922933,0.9997245884821182,13.615827152748453
2022-10-03 10:15:00,348.4637,349.0107,348.2718,348.7528,795399.0,-0.02922799822258426,0.08017485718676554,348.64125,0.9994907372549864,1.001059685278205,0.9989403147217949,1.0003199564021754,13.586599154525869
2022-10-03 10:20:00,348.7468,349.4905,348.6844,349.4857,690757.0,-0.14105577787914036,0.20992834659132598,349.08745,0.999024170018143,1.0011545817530823,0.9988454182469177,1.0011408316168342,13.445543376646729
2022-10-03 10:25:00,349.4905,350.0662,349.3273,349.6061,1080205.0,0.4471180192559352,0.03444468986488758,349.69674999999995,0.9994102032689753,1.0010564867989193,0.9989435132010808,0.9997407754004007,13.892661395902664
2022-10-03 10:30:00,349.644,349.9319,349.4521,349.6728,910938.0,-0.17043127905668776,0.019076794738737135,349.692,0.9998627363508459,1.0006860322798348,0.9993139677201651,0.9999450945403383,13.722230116845976
2022-10-03 10:35:00,349.6728,349.8551,349.1738,349.4704,909848.0,-0.0011972852715356197,-0.05789944196106234,349.51445,1.0004530570910588,1.0009746378154036,0.9990253621845965,0.9998739680147701,13.72103283157444
2022-10-03 10:40:00,349.4617,349.7208,349.145,349.6536,589184.0,-0.4345390238375817,0.052408443764839774,349.4329,1.0000824192570303,1.0008239063923288,0.9991760936076711,1.000631594792591,13.286493807736859
2022-10-03 10:45:00,349.6632,350.1909,349.6441,350.095,919521.0,0.4451143535280444,0.12615961176498658,349.9175,0.9992732572677846,1.0007813270270849,0.9992186729729149,1.0005072624261433,13.731608161264903
2022-10-03 10:50:00,350.1038,350.1038,349.692,349.9319,592525.0,-0.43945981607079787,-0.046598210140658125,349.8979,1.0005884573757087,1.0005884573757087,0.9994115426242913,1.000097171203371,13.292148345194105
2022-10-03 10:55:00,349.9415,350.1909,349.5576,349.5864,877056.0,0.39217777816952193,-0.09878227005488682,349.87424999999996,1.0001922119161386,1.0009050394534609,0.9990949605465392,0.9991772758355325,13.684326123363627
2022-10-03 11:00:00,349.5779,349.7975,349.3657,349.4809,880289.0,0.0036794182672093,-0.030183074162071222,349.5816,0.9999894159189157,1.0006175954340848,0.9993824045659154,0.9997119413607582,13.688005541630837
2022-10-03 11:05:00,349.4905,350.3445,349.3657,350.3157,814780.0,-0.0773321244981382,0.23858372446756704,349.8551,0.9989578542659519,1.0013988648443313,0.9986011351556687,1.0013165450496506,13.610673417132698
2022-10-03 11:10:00,350.3429,350.6707,349.9798,350.2533,682759.0,-0.1767761958990075,-0.017814091164414236,350.32525,1.0000503817523858,1.0009860836465543,0.9990139163534459,0.9997946194286597,13.433897221233691
2022-10-03 11:15:00,350.2582,350.5172,350.0182,350.1046,570285.0,-0.18000570638130675,-0.04246400368570491,350.2677,0.9999728778873986,1.000712312325687,0.9992876876743131,0.9995343561510239,13.253891514852384
2022-10-03 11:20:00,350.095,350.2197,349.8935,350.2005,595854.0,0.04385943474296994,0.027388062888444864,350.0566,1.0001096965462157,1.0004659246533274,0.9995340753466726,1.0004110763802196,13.297750949595354
2022-10-03 11:25:00,350.2101,350.2677,349.8455,350.1622,565921.0,-0.0515411781233972,-0.010937190126814045,350.0566,1.0004385005167735,1.000603045336097,0.999396954663903,1.000301665502093,13.246209771471957
2022-10-03 11:30:00,350.1669,350.4212,349.9415,350.0662,691987.0,0.20111267682421996,-0.027419624968505474,350.18135,0.9999587356665339,1.0006849308222725,0.9993150691777275,0.9996711703807184,13.447322448296177
2022-10-03 11:35:00,350.047,350.0854,349.2506,349.5816,803932.0,0.14994751917365257,-0.13852686380051438,349.668,1.0010838852854709,1.001193703741835,0.998806296258165,0.9997529084731802,13.59726996746983
2022-10-03 11:40:00,349.5816,349.6152,348.9627,349.1057,570866.0,-0.34236018237941046,-0.1362269139847605,349.28895,1.0008378449991047,1.0009340404269875,0.9990659595730125,0.9994753627333474,13.254909785090419
2022-10-03 11:45:00,349.1066,349.4905,348.9435,349.4329,441949.0,-0.2559600153032857,0.09368130091296223,349.217,0.9996838641875969,1.0007831806584444,0.9992168193415555,1.000618240234582,12.998949769787133
2022-10-03 11:50:00,349.4041,349.6248,349.241,349.241,452244.0,0.02302736638405989,-0.05493263876772403,349.4329,0.9999175807429695,1.0005491755355604,0.9994508244644393,0.9994508244644393,13.021977136171193
2022-10-03 11:55:00,349.241,349.3657,348.742,349.0587,570864.0,0.2329291454639435,-0.052212539728024865,349.05385,1.0005361636893562,1.0008934151564293,0.9991065848435707,1.0000138947042125,13.254906281635137
2022-10-03 12:00:00,349.0683,349.6398,349.0203,349.5576,424663.0,-0.29585508944919603,0.14282520599913084,349.33005,0.9992507086063738,1.0008866972652366,0.9991133027347633,1.0006513897101035,12.95905119218594
2022-10-03 12:05:00,349.5384,350.0182,349.3465,349.9906,563529.0,0.2829228830156847,0.12379420182844214,349.68235,0.9995883406754732,1.0009604430992871,0.9990395569007129,1.0008815143229277,13.241974075201625
2022-10-03 12:10:00,349.9894,350.2101,349.8263,349.8647,354884.0,-0.46242782070531874,-0.0359788663050864,350.0182,0.999917718564349,1.0005482572049111,0.999451742795089,0.9995614513759572,12.779546254496307
2022-10-03 12:15:00,349.8455,349.9319,349.4809,349.6813,364105.0,0.02565131206400295,-0.05243400840031498,349.70640000000003,1.0003977622371223,1.0006448266317114,0.9993551733682884,0.9999282255057385,12.80519756656031
2022-10-03 12:20:00,349.6824,349.7543,349.1305,349.7015,524489.0,0.36498216768363356,0.005776521814837565,349.4424,1.000686808469722,1.000892564840443,0.9991074351595569,1.000741466977104,13.170179734243943
2022-10-03 12:25:00,349.7016,349.9223,348.9579,349.0203,485503.0,-0.0772389883528124,-0.19498467510850048,349.44010000000003,1.000748339987311,1.0013799217662769,0.9986200782337229,0.9987986496111922,13.09294074589113
2022-10-03 12:30:00,349.0203,349.4329,348.7036,349.3849,564802.0,0.15128976034025676,0.10440931227941874,349.06825000000003,0.9998626343129172,1.0010446381187632,0.9989553618812366,1.0009071291932166,13.244230506231387
2022-10-03 12:35:00,349.3801,349.4665,348.9483,349.4137,367311.0,-0.4302663266009006,0.008242718292805762,349.2074,1.0004945485118586,1.0007419659491752,0.9992580340508248,1.0005907664041485,12.813964179630487
2022-10-03 12:40:00,349.4089,349.548,349.1546,349.3945,244780.0,-0.4058490526941583,-0.005495070036332095,349.35130000000004,1.0001648770163443,1.0005630435610229,0.999436956438977,1.000123657762258,12.408115126936329
2022-10-03 12:45:00,349.4137,349.5049,349.1546,349.289,402979.0,0.49852460345361926,-0.030199654293205924,349.32975,1.0002403173505836,1.0005013887308483,0.999498611269152,0.9998833480400682,12.906639730389948
2022-10-03 12:50:00,349.2794,349.3609,348.7516,349.1162,459933.0,0.13219637529310901,-0.049484168653357585,349.05625,1.0006392952425291,1.0008727819656575,0.9991272180343427,1.0001717488227184,13.038836105683057
2022-10-03 12:55:00,349.097,349.5768,348.9068,349.5576,358090.0,-0.25029647524701737,0.12635368858129326,349.2418,0.999585387545248,1.000959220803466,0.9990407791965337,1.000904244566372,12.78853963043604
2022-10-03 13:00:00,349.5576,349.8167,349.4425,349.6344,515071.0,0.3635204037851256,0.021968214827605692,349.6296,0.9997940677791582,1.0005351377572151,0.999464862242785,1.0000137288147228,13.152060034221165
2022-10-03 13:05:00,349.644,350.1526,349.4809,350.0949,420969.0,-0.20174555847205333,0.13162234780867976,349.81675,0.9995061700161585,1.0009600740959375,0.9990399259040627,1.0007951305933749,12.950314475749112
2022-10-03 13:10:00,350.071,350.1142,349.7687,349.9367,450506.0,0.06781219872768851,-0.04519796040440838,349.94145000000003,1.000370204787115,1.000493654009835,0.9995063459901649,0.9999864263007424,13.0181266744768
2022-10-03 13:15:00,349.9702,350.0757,349.8083,349.8599,221283.0,-0.7109289701863855,-0.02194923505154378,349.942,1.000080584782621,1.000382063313349,0.9996179366866509,0.9997653896931491,12.307197704290415
2022-10-03 13:20:00,349.8647,350.8147,349.8359,350.6611,625461.0,1.0390465525349342,0.22874413453672915,350.32529999999997,0.9986852219922456,1.001396987314362,0.9986030126856382,1.0009585376791228,13.346244256825349
2022-10-03 13:25:00,350.6707,350.8531,350.4116,350.5268,565729.0,-0.1003738128872449,-0.03830642304070153,350.63235,1.000109373821326,1.000629576820279,0.999370423179721,0.9996989724422176,13.245870443938104
2022-10-03 13:30:00,350.546,351.2369,350.498,351.2129,721512.0,0.24323384513627921,0.19554265452548236,350.86744999999996,0.9990838420605845,1.0010529617381152,0.998947038261885,1.0009845598387654,13.489104289074383
2022-10-03 13:35:00,351.1985,351.2129,350.8051,350.8722,565356.0,-0.24389338887264067,-0.09705376933464294,351.009,1.0005398721970091,1.0005808967861223,0.9994191032138776,0.9996102664034255,13.245210900201743
2022-10-03 13:40:00,350.8818,351.1025,350.8818,350.9682,475473.0,-0.17314552318072352,0.027356647066412165,350.99215000000004,0.9996856055042825,1.0003143944957174,0.9996856055042825,0.9999317648557097,13.07206537702102
2022-10-03 13:45:00,350.9682,351.3808,350.9586,351.1793,631817.0,0.28428969721623787,0.06012981784042637,351.16970000000003,0.9994262033427144,1.0006011338677567,0.999398866132243,1.000027337210471,13.356355074237257
2022-10-03 13:50:00,351.1793,351.1889,350.8684,350.9106,453620.0,-0.3313399521028302,-0.07654290800047647,351.02864999999997,1.0004291672488843,1.0004565154439673,0.9995434845560328,0.9996637026635861,13.025015122134427
