timestamp,Test_Diff,Forecast_Diff,Test_Log,Forecast_Log
2023-07-20 09:30:00,-0.40470484883451263,-0.1515537548700628,14.218379632624996,14.471530726589446
2023-07-20 09:35:00,-0.17955593772696687,-0.0036489370931243373,14.03882369489803,14.214730695531872
2023-07-20 09:40:00,-0.3145110835707765,0.02835339319849568,13.724312611327253,14.067177088096525
2023-07-20 09:45:00,0.15493395835002488,0.11997221784278547,13.879246569677278,13.84428482917004
2023-07-20 09:50:00,-0.37648293269302435,0.013942023486923841,13.502763636984254,13.893188593164203
2023-07-20 09:55:00,-0.25300314321548,0.15729283501673844,13.249760493768774,13.660056472000992
2023-07-20 10:00:00,0.6280748869097401,0.1945643690009682,13.877835380678514,13.444324862769742
2023-07-20 10:05:00,-0.03301362393943741,-0.09664785268158729,13.844821756739076,13.781187527996927
2023-07-20 10:10:00,-0.05143513823253976,-0.023776379567579567,13.793386618506537,13.821045377171497
2023-07-20 10:15:00,-0.28842015547070154,0.004299854601702605,13.504966463035835,13.79768647310824
2023-07-20 10:20:00,0.49117923051317725,0.1068681895068174,13.996145693549012,13.611834652542653
2023-07-20 10:25:00,-0.23136332651543334,-0.11614977145732411,13.764782367033579,13.879995922091688
2023-07-20 10:30:00,-0.1224818025188128,0.02361802420349351,13.642300564514766,13.788400391237072
2023-07-20 10:35:00,0.09160398111842838,0.052715143439324035,13.733904545633195,13.69501570795409
2023-07-20 10:40:00,0.27631387447607914,-0.0019361942476103559,14.010218420109274,13.731968351385584
2023-07-20 10:45:00,-0.3366551406286451,-0.09856315166930316,13.673563279480629,13.91165526843997
2023-07-20 10:50:00,0.13205652585565986,0.06532115076482181,13.805619805336288,13.73888443024545
2023-07-20 10:55:00,-0.5116824196847691,-0.016974687094961558,13.29393738565152,13.788645118241327
2023-07-20 11:00:00,0.21994226563725938,0.18117877683762887,13.513879651288779,13.475116162489147
2023-07-20 11:05:00,-0.07665006113051298,0.029360281855776212,13.437229590158266,13.543239933144555
2023-07-20 11:10:00,-0.3154723964461521,0.062304425929230016,13.121757193712114,13.499534016087496
2023-07-20 11:15:00,-0.05534425416224131,0.16307228598389797,13.066412939549872,13.284829479696011
2023-07-20 11:20:00,0.1920866848980154,0.1290227852584162,13.258499624447888,13.195435724808288
2023-07-20 11:25:00,0.0006874699284580288,0.02597287493236083,13.259187094376346,13.284472499380248
2023-07-20 11:30:00,-0.022939828675863083,0.03374735705709258,13.236247265700483,13.292934451433439
2023-07-20 11:35:00,-0.10184662768565111,0.03810791435569433,13.134400638014831,13.274355180056176
2023-07-20 11:40:00,0.03559985810506383,0.06723507006873489,13.170000496119895,13.201635708083566
2023-07-20 11:45:00,0.205611881518168,0.03378697272228779,13.375612377638063,13.203787468842183
2023-07-20 11:50:00,0.11419989568518929,-0.04703050837366061,13.489812273323253,13.328581869264402
2023-07-20 11:55:00,-0.5009231473188951,-0.06493034225732706,12.988889126004358,13.424881931065926
2023-07-20 12:00:00,-0.02250610125822128,0.14302133987680507,12.966383024746136,13.131910465881163
2023-07-20 12:05:00,-0.10440826468592945,0.08936793991019781,12.861974760060207,13.055750964656333
2023-07-20 12:10:00,0.20220426564515037,0.10366215584690629,13.064179025705357,12.965636915907114
2023-07-20 12:15:00,0.7092305952402533,0.0007269425072035741,13.77340962094561,13.06490596821256
2023-07-20 12:20:00,-0.30356341797146413,-0.24757821020663193,13.469846202974146,13.525831410738979
2023-07-20 12:25:00,0.12237329279672338,-0.03460350496046636,13.59221949577087,13.43524269801368
2023-07-20 12:30:00,-0.17878180607177185,-0.08664469003803003,13.413437689699098,13.50557480573284
2023-07-20 12:35:00,0.5246497284948966,0.0023215949274617794,13.938087418193994,13.41575928462656
2023-07-20 12:40:00,-0.6750060338507868,-0.2037651135822897,13.263081384343208,13.734322304611705
2023-07-20 12:45:00,-0.2036365076850526,0.1201300914012852,13.059444876658155,13.383211475744492
2023-07-20 12:50:00,0.1863601628018401,0.12897931516895464,13.245805039459995,13.18842419182711
2023-07-20 12:55:00,-0.46019073699307,0.013763745377090639,12.785614302466925,13.259568784837086
2023-07-20 13:00:00,0.013997872904338848,0.19103803422000357,12.799612175371264,12.976652336686929
2023-07-20 13:05:00,0.061838283852845066,0.11781151007282391,12.861450459224109,12.917423685444088
2023-07-20 13:10:00,0.4755144904481252,0.06864494056989717,13.336964949672234,12.930095399794006
2023-07-20 13:15:00,-0.5988532839768723,-0.11574049933183886,12.738111665695362,13.221224450340396
2023-07-20 13:20:00,-0.01705306260178041,0.16264994879303843,12.721058603093581,12.9007616144884
2023-07-20 13:25:00,0.27235259535096823,0.1002054014216392,12.99341119844455,12.821264004515221
2023-07-20 13:30:00,0.0118474132263362,-0.026632064543608284,13.005258611670886,12.96677913390094
2023-07-20 13:35:00,-0.25049535549545077,-0.0071368486385527535,12.754763256175435,12.998121763032334
2023-07-20 13:40:00,-0.08814405892212207,0.09063361923622859,12.666619197253313,12.845396875411664
2023-07-20 13:45:00,0.5875896524101183,0.08835314914874906,13.254208849663431,12.754972346402063
2023-07-20 13:50:00,-0.5186438921232739,-0.1544180050162949,12.735564957540157,13.099790844647137
2023-07-20 13:55:00,-0.18236631448993101,0.10767523181374436,12.553198643050226,12.843240189353901
2023-07-20 14:00:00,0.8597246618059007,0.12343156765199285,13.412923304856127,12.67663021070222
2023-07-20 14:05:00,-0.6526006701461071,-0.23551745176225045,12.76032263471002,13.177405853093877
2023-07-20 14:10:00,0.09902786792462592,0.10974823187605079,12.859350502634646,12.87007086658607
2023-07-20 14:15:00,0.7590874345816889,0.014487730030710981,13.618437937216335,12.873838232665356
2023-07-20 14:20:00,-0.10331516179692812,-0.26729525161102835,13.515122775419407,13.351142685605307
2023-07-20 14:25:00,0.47269183122931224,-0.12290850012549007,13.987814606648719,13.392214275293917
2023-07-20 14:30:00,0.18626649746463286,-0.27260695886993597,14.174081104113352,13.715207647778783
2023-07-20 14:35:00,-0.750049912282627,-0.2551408538751719,13.424031191830725,13.91894025023818
2023-07-20 14:40:00,0.1608982243881112,0.08886675012119652,13.584929416218836,13.512897941951922
2023-07-20 14:45:00,-0.5912383985402343,-0.039349420985108303,12.993691017678602,13.545579995233728
2023-07-20 14:50:00,0.1476530807219909,0.18931916580708494,13.141344098400593,13.183010183485687
2023-07-20 14:55:00,0.23969829975602863,0.05625613388139362,13.381042398156621,13.197600232281987
2023-07-20 15:00:00,0.14275664671957244,-0.03894562032396016,13.523799044876194,13.342096777832662
2023-07-20 15:05:00,-0.048418203967695916,-0.06596770813543028,13.475380840908498,13.457831336740764
2023-07-20 15:10:00,-0.06244108360406031,-0.022157242598890077,13.412939757304438,13.453223598309608
2023-07-20 15:15:00,0.6781534696552871,0.0037005497084835284,14.091093226959725,13.416640307012921
2023-07-20 15:20:00,-0.5546208742071705,-0.25201569117924544,13.536472352752554,13.83907753578048
2023-07-20 15:25:00,0.07049751128144344,0.049051922567463456,13.606969864033998,13.585524275320017
2023-07-20 15:30:00,0.430879121219105,-0.01895230213935271,14.037848985253103,13.588017561894645
2023-07-20 15:35:00,-0.3249061796762387,-0.1746247402083058,13.712942805576864,13.863224245044798
2023-07-20 15:40:00,0.4496690145318123,0.009703373996490816,14.162611820108676,13.722646179573355
2023-07-20 15:45:00,-0.17572269539343388,-0.17675027581968242,13.986889124715242,13.985861544288994
2023-07-20 15:50:00,0.3559123569181448,-0.04875314655568917,14.342801481633387,13.938135978159552
2023-07-20 15:55:00,1.017823271222138,-0.17894018447129248,15.360624752855525,14.163861297162095
2023-07-20 16:00:00,-0.38801855568477883,-0.49600311410035935,14.972606197170746,14.864621638755166
2023-07-21 09:30:00,-0.460730142984497,-0.18072152017793555,14.51187605418625,14.79188467699281
2023-07-21 09:35:00,-0.6429318440352638,0.007502453463674419,13.868944210150985,14.519378507649924
2023-07-21 09:40:00,0.06061352494321248,0.2065885769831116,13.929557735094198,14.075532787134097
