date,open,high,low,close,volume
2025-04-01 04:00:00,554.0947,554.8206,554.0947,554.2836,11862
2025-04-01 04:05:00,554.2737,554.5123,554.1743,554.2836,9040
2025-04-01 04:10:00,554.3135,554.4228,554.1942,554.4228,3186
2025-04-01 04:15:00,554.3433,554.6316,554.2240,554.6217,5651
2025-04-01 04:20:00,554.6416,554.8504,554.6018,554.8106,3548
2025-04-01 04:25:00,554.8206,555.2183,554.7708,555.1189,3199
2025-04-01 04:30:00,555.0791,555.2581,554.9001,555.2481,6272
2025-04-01 04:35:00,555.1984,555.3177,555.1686,555.3177,1009
2025-04-01 04:40:00,555.3177,555.6160,555.3177,555.5862,5479
2025-04-01 04:45:00,555.5563,555.6061,555.2680,555.3475,5413
2025-04-01 04:50:00,555.4967,555.6856,555.4569,555.6160,1889
2025-04-01 04:55:00,555.6558,555.8347,555.6160,555.7850,3637
2025-04-01 05:00:00,555.8049,556.1529,555.6657,555.7453,10914
2025-04-01 05:05:00,555.7154,556.0137,555.6757,555.9143,3603
2025-04-01 05:10:00,555.8944,556.0336,555.7154,555.7552,1626
2025-04-01 05:15:00,555.7751,556.0634,555.7453,556.0237,3115
2025-04-01 05:20:00,556.0336,556.1529,556.0038,556.0933,1458
2025-04-01 05:25:00,556.0833,556.0933,555.7950,555.9541,3745
2025-04-01 05:30:00,555.9342,556.3518,555.8944,556.2026,1309
2025-04-01 05:35:00,556.3518,556.4313,556.1728,556.4313,1240
2025-04-01 05:40:00,556.4612,556.6401,556.4015,556.5705,3601
2025-04-01 05:45:00,556.5904,556.6799,556.4910,556.6004,2631
2025-04-01 05:50:00,556.5805,556.6998,556.3617,556.4214,1353
2025-04-01 05:55:00,556.4711,556.6103,556.2921,556.3120,4692
2025-04-01 06:00:00,556.3120,556.3120,555.4171,555.7751,18422
2025-04-01 06:05:00,555.8447,556.0038,554.7311,554.8206,11370
2025-04-01 06:10:00,554.7907,555.0691,554.3731,554.7112,10544
2025-04-01 06:15:00,554.7112,554.9995,554.4427,554.7112,6970
2025-04-01 06:20:00,554.7609,554.9399,554.3831,554.4129,4812
2025-04-01 06:25:00,554.5322,554.6217,553.9257,553.9953,5183
2025-04-01 06:30:00,553.9555,553.9853,552.8320,553.5081,92971
2025-04-01 06:35:00,553.5280,553.7666,553.2595,553.5479,6618
2025-04-01 06:40:00,553.6373,554.1942,553.5578,553.6672,13575
2025-04-01 06:45:00,553.5976,554.4825,553.5280,554.4626,13563
2025-04-01 06:50:00,554.4427,554.5223,554.0649,554.2638,24856
2025-04-01 06:55:00,554.3532,554.5223,554.1643,554.2439,18893
2025-04-01 07:00:00,554.2638,554.3930,553.6970,554.1047,38070
2025-04-01 07:05:00,554.1345,554.3334,553.8263,553.8362,3147
2025-04-01 07:10:00,553.8760,553.9257,553.4285,553.4683,22423
2025-04-01 07:15:00,553.4285,553.6572,553.2297,553.6572,18668
2025-04-01 07:20:00,553.6274,553.6572,553.1700,553.4087,8302
2025-04-01 07:25:00,553.4385,553.5379,553.0805,553.2496,8483
2025-04-01 07:30:00,553.1601,553.5280,552.5337,553.1203,16040
2025-04-01 07:35:00,553.0905,553.1302,552.2751,552.6132,95626
2025-04-01 07:40:00,552.6132,552.9910,552.4541,552.9910,68090
2025-04-01 07:45:00,552.9413,553.3092,552.9413,553.2098,22298
2025-04-01 07:50:00,553.1501,553.2297,552.6331,552.6928,19336
2025-04-01 07:55:00,552.7425,553.2794,552.6132,553.1104,11197
2025-04-01 08:00:00,554.3718,556.5805,552.2652,552.9214,120622
2025-04-01 08:05:00,553.0308,556.2026,552.7822,553.5578,32824
2025-04-01 08:10:00,553.6075,553.7169,553.0606,553.4882,25418
2025-04-01 08:15:00,553.4882,556.2026,553.2098,553.3291,19612
2025-04-01 08:20:00,553.3391,553.4375,552.7325,553.0408,30118
2025-04-01 08:25:00,553.0706,556.2026,552.8618,553.1402,13466
2025-04-01 08:30:00,553.1203,553.7268,548.4471,553.4783,23814
2025-04-01 08:35:00,553.5578,556.2026,553.2098,553.4435,15606
2025-04-01 08:40:00,553.3888,553.5677,553.0805,553.3142,18874
2025-04-01 08:45:00,553.3192,556.2026,553.0805,553.4087,36132
2025-04-01 08:50:00,553.4285,553.9853,553.4136,553.7666,48531
2025-04-01 08:55:00,553.7765,554.1047,553.7467,553.8959,27675
2025-04-01 09:00:00,553.8760,554.5919,553.8461,554.3035,36797
2025-04-01 09:05:00,554.2150,554.5422,554.0947,554.4278,25295
2025-04-01 09:10:00,554.4726,554.7907,554.4333,554.6615,46220
2025-04-01 09:15:00,554.5919,554.6366,554.2638,554.4427,34747
2025-04-01 09:20:00,554.4228,554.8206,554.4129,554.6217,42271
2025-04-01 09:25:00,554.6316,554.9200,554.1842,554.2538,102459
2025-04-01 09:30:00,554.2737,554.5422,553.2198,553.6672,1181775
2025-04-01 09:35:00,553.6771,554.2339,553.0010,553.8760,772824
2025-04-01 09:40:00,553.8859,554.4726,552.8320,553.7517,584617
2025-04-01 09:45:00,553.7517,555.3973,553.5781,555.1885,867025
2025-04-01 09:50:00,555.1984,555.3774,554.6714,554.8305,541802
2025-04-01 09:55:00,554.8305,554.9200,553.8660,554.0450,563229
2025-04-01 10:00:00,553.9779,554.3930,552.8817,553.0308,1083875
2025-04-01 10:05:00,553.0308,553.7368,551.9172,552.3398,899273
2025-04-01 10:10:00,552.3845,552.5138,551.0720,551.1516,796125
2025-04-01 10:15:00,551.1615,551.7581,551.0124,551.0919,701631
2025-04-01 10:20:00,551.0919,552.2751,550.5252,552.0862,798337
2025-04-01 10:25:00,552.0763,552.6281,551.4598,551.9769,527636
2025-04-01 10:30:00,551.9719,552.7226,551.8675,552.5536,522393
2025-04-01 10:35:00,552.5536,554.5223,552.4243,553.9265,854162
2025-04-01 10:40:00,553.8760,555.4470,553.6672,554.7708,780713
2025-04-01 10:45:00,554.7808,555.0791,554.3035,554.8603,462907
2025-04-01 10:50:00,554.9089,556.0386,554.8802,556.0216,584032
2025-04-01 10:55:00,556.0535,556.6103,555.5862,556.5308,995450
2025-04-01 11:00:00,556.5258,557.0478,556.2126,556.6898,841064
2025-04-01 11:05:00,556.6501,557.4555,556.6302,557.2964,995608
2025-04-01 11:10:00,557.3163,558.2410,556.9285,558.2012,749690
2025-04-01 11:15:00,558.1813,558.6779,557.9725,558.0123,879449
2025-04-01 11:20:00,557.9924,558.5492,557.4008,558.4597,815645
2025-04-01 11:25:00,558.4498,558.6188,557.5449,557.6036,679127
2025-04-01 11:30:00,557.6245,557.8234,557.1572,557.7341,443615
2025-04-01 11:35:00,557.7437,557.7886,557.0677,557.6842,407179
2025-04-01 11:40:00,557.6544,558.0222,557.0080,557.9076,512869
2025-04-01 11:45:00,557.9029,558.4895,557.8432,558.3702,509861
2025-04-01 11:50:00,558.3802,558.5591,557.5648,557.8333,378324
2025-04-01 11:55:00,557.8333,558.3802,557.6046,558.3702,188846
2025-04-01 12:00:00,558.3901,559.0961,558.0023,558.8375,379405
2025-04-01 12:05:00,558.8972,559.1209,558.5293,559.0364,332627
2025-04-01 12:10:00,559.0563,559.2054,558.6486,559.0165,260057
2025-04-01 12:15:00,558.9966,559.6479,558.8080,559.4242,559626
2025-04-01 12:20:00,559.4192,559.7324,558.6785,558.9867,508747
2025-04-01 12:25:00,558.9668,559.0563,557.4555,557.5549,536293
2025-04-01 12:30:00,557.5648,557.8631,556.8887,557.1969,708610
2025-04-01 12:35:00,557.1572,557.2964,556.3518,556.5536,589578
2025-04-01 12:40:00,556.5556,556.8937,556.1480,556.2822,583762
2025-04-01 12:45:00,556.3120,557.0478,556.1927,556.9981,486499
2025-04-01 12:50:00,557.0031,558.1813,556.8589,557.8084,461126
2025-04-01 12:55:00,557.7935,558.0719,557.4853,557.4952,291490
2025-04-01 13:00:00,557.4780,557.9228,557.3461,557.6344,207104
2025-04-01 13:05:00,557.6444,557.6444,556.7793,557.1075,385961
2025-04-01 13:10:00,557.0876,557.5748,556.8191,557.5549,249978
2025-04-01 13:15:00,557.5400,557.6643,556.5308,556.5805,234024
2025-04-01 13:20:00,556.6202,556.8787,556.3617,556.4711,592512
2025-04-01 13:25:00,556.4612,556.7694,555.9938,556.2325,297097
2025-04-01 13:30:00,556.1430,556.7296,555.9143,555.9618,400310
2025-04-01 13:35:00,555.9491,556.6600,555.9143,556.5515,301976
2025-04-01 13:40:00,556.5705,557.1671,556.0833,556.1629,381005
2025-04-01 13:45:00,556.1132,556.7992,556.1032,556.7369,158202
2025-04-01 13:50:00,556.7694,557.0876,556.3319,556.3319,288964
2025-04-01 13:55:00,556.3717,556.3816,555.7254,555.8149,365084
2025-04-01 14:00:00,555.8149,555.9839,554.3433,554.7012,1055598
2025-04-01 14:05:00,554.7012,554.9200,554.1145,554.2041,511106
2025-04-01 14:10:00,554.2240,554.6814,553.9108,554.5322,533248
2025-04-01 14:15:00,554.5521,554.6118,553.7069,553.9058,532157
2025-04-01 14:20:00,553.8959,554.0450,553.2588,553.2595,463431
2025-04-01 14:25:00,553.2695,554.0152,553.2695,553.5175,500340
2025-04-01 14:30:00,553.5031,554.1037,553.3788,553.6672,459760
2025-04-01 14:35:00,553.6672,553.9754,553.2595,553.3689,313571
2025-04-01 14:40:00,553.3689,554.0251,553.3689,554.0251,299136
2025-04-01 14:45:00,553.9953,554.0649,553.2794,553.2943,322264
2025-04-01 14:50:00,553.2695,553.7368,552.9811,553.6672,364054
2025-04-01 14:55:00,553.6970,554.6017,553.6572,554.4845,478537
2025-04-01 15:00:00,554.4825,554.9082,554.2538,554.8007,468396
2025-04-01 15:05:00,554.7858,555.2481,554.4922,554.5123,409112
2025-04-01 15:10:00,554.4924,554.9796,554.3433,554.9645,366532
2025-04-01 15:15:00,554.9598,555.5862,554.7609,555.0493,663808
2025-04-01 15:20:00,555.0493,555.7353,554.8653,555.6359,368729
2025-04-01 15:25:00,555.6259,555.8099,555.2474,555.2474,541434
2025-04-01 15:30:00,555.2481,556.5308,554.9909,556.1132,703690
2025-04-01 15:35:00,556.1330,556.7694,555.9640,556.4810,577034
2025-04-01 15:40:00,556.5009,556.8654,556.4114,556.7495,692401
2025-04-01 15:45:00,556.7396,557.3461,556.6103,557.2367,906477
2025-04-01 15:50:00,557.2566,558.0520,556.6223,557.9029,1529095
2025-04-01 15:55:00,557.9228,558.3205,557.3262,557.8333,3428859
2025-04-01 16:00:00,557.8631,558.1714,555.7353,557.7538,3314715
2025-04-01 16:05:00,557.7547,557.8830,557.3585,557.7140,184507
2025-04-01 16:10:00,557.7736,557.9635,557.6842,557.8035,3206269
2025-04-01 16:15:00,557.8134,557.8631,555.8521,557.5350,268527
2025-04-01 16:20:00,557.5449,557.7736,555.8521,557.4604,207081
2025-04-01 16:25:00,557.4455,557.4654,557.1969,557.2516,75973
2025-04-01 16:30:00,557.2467,557.2964,557.0279,557.1573,59086
2025-04-01 16:35:00,557.1969,557.2657,557.0577,557.0975,6930
2025-04-01 16:40:00,557.0975,557.7736,557.0180,557.1174,97649
2025-04-01 16:45:00,557.1273,560.8166,523.3124,557.4753,176874
2025-04-01 16:50:00,557.4853,578.4074,555.4665,557.7935,80170
2025-04-01 16:55:00,557.7836,578.4074,521.4811,557.5947,580923
2025-04-01 17:00:00,557.6643,557.7736,521.4811,557.6295,165397
2025-04-01 17:05:00,557.6295,557.7736,557.5549,557.7438,9584
2025-04-01 17:10:00,557.6146,557.7438,557.5449,557.6031,1903
2025-04-01 17:15:00,557.5648,557.8432,557.5151,557.7239,6863
2025-04-01 17:20:00,557.6742,557.9029,557.6245,557.7040,10306
2025-04-01 17:25:00,557.7040,557.7736,557.6344,557.6941,4437
2025-04-01 17:30:00,557.6941,557.7339,557.4952,557.6344,7354
2025-04-01 17:35:00,557.6543,557.6543,557.5847,557.6494,4160
2025-04-01 17:40:00,557.6543,557.7637,557.6046,557.7637,16423
2025-04-01 17:45:00,557.7538,557.8830,557.6046,557.7438,23606
2025-04-01 17:50:00,557.7388,557.9327,557.7388,557.8631,10951
2025-04-01 17:55:00,557.8134,557.9327,557.6146,557.7339,10319
2025-04-01 18:00:00,557.7438,558.0520,557.6046,557.9526,18160
2025-04-01 18:05:00,557.9427,558.4895,557.9128,558.4000,20806
2025-04-01 18:10:00,558.4846,559.7921,558.4498,558.9022,38918
2025-04-01 18:15:00,558.8873,559.3844,558.6685,559.2054,21196
2025-04-01 18:20:00,559.2054,559.3944,558.9767,559.3148,3289
2025-04-01 18:25:00,559.3944,559.5137,559.0961,559.1259,13707
2025-04-01 18:30:00,557.7736,559.1955,557.7736,558.6785,1152407
2025-04-01 18:35:00,557.7736,559.0563,557.7736,558.8574,42340
2025-04-01 18:40:00,558.8823,558.9569,558.7381,558.7591,3004
2025-04-01 18:45:00,558.7978,558.8873,558.6983,558.7481,1333
2025-04-01 18:50:00,558.7481,558.8276,558.5651,558.6039,13586
2025-04-01 18:55:00,558.6039,558.7381,558.4498,558.6089,8218
2025-04-01 19:00:00,558.5989,558.6586,558.3714,558.5045,5222
2025-04-01 19:05:00,558.5492,558.5741,558.4100,558.4697,1743
2025-04-01 19:10:00,558.4697,558.6188,558.4000,558.5890,2120
2025-04-01 19:15:00,558.5691,558.7679,558.5691,558.6785,2629
2025-04-01 19:20:00,558.6785,558.8564,558.6785,558.8375,4102
2025-04-01 19:25:00,558.8127,558.9867,558.6188,558.9370,12842
2025-04-01 19:30:00,558.9370,559.0762,558.8177,559.0364,1709
2025-04-01 19:35:00,558.9966,559.0364,558.8077,558.8256,3290
2025-04-01 19:40:00,558.8276,558.8972,558.7481,558.7978,1718
2025-04-01 19:45:00,558.8276,558.9469,558.6983,558.6983,2538
2025-04-01 19:50:00,558.6983,558.8873,558.5094,558.8276,3479
2025-04-01 19:55:00,558.8357,558.8357,558.5691,558.6486,7537
2025-04-01 20:00:00,557.7736,557.7736,557.7736,557.7736,1130711
2025-04-02 04:00:00,557.0876,557.0876,556.0038,556.0436,3837
2025-04-02 04:05:00,556.0436,556.0535,555.7154,555.9938,3080
2025-04-02 04:10:00,555.9740,556.2623,555.8646,556.0038,10346
2025-04-02 04:15:00,556.0634,556.1330,555.9740,556.0038,1619
2025-04-02 04:20:00,556.0436,556.4313,555.9740,555.9938,1738
2025-04-02 04:25:00,556.0436,556.5407,556.0436,556.4910,573
2025-04-02 04:30:00,556.3816,556.8887,556.3617,556.8191,1004
2025-04-02 04:35:00,556.5506,556.7197,556.5009,556.7197,808
2025-04-02 04:40:00,556.7097,557.0478,556.6700,556.7197,2383
2025-04-02 04:45:00,556.6700,556.6898,556.5506,556.5805,430
2025-04-02 04:50:00,556.6600,556.6600,556.2126,556.2822,389
2025-04-02 04:55:00,556.3120,556.3617,556.1330,556.2026,5726
2025-04-02 05:00:00,556.1330,556.2822,556.0634,556.2325,3100
2025-04-02 05:05:00,556.1927,556.6202,556.1927,556.6004,1134
2025-04-02 05:10:00,556.5904,556.6799,556.4512,556.4711,395
2025-04-02 05:15:00,556.4015,556.4313,556.1728,556.2325,1793
2025-04-02 05:20:00,556.2325,556.3418,556.1330,556.1629,564
2025-04-02 05:25:00,556.1629,556.1629,555.8944,555.9839,411
2025-04-02 05:30:00,555.9441,556.2424,555.9044,556.1629,829
2025-04-02 05:35:00,556.1529,556.5805,556.1529,556.4214,493
2025-04-02 05:40:00,556.4214,556.5506,556.2921,556.5506,512
