date,open,high,low,close,volume
2021-04-01 04:00:00,373.4948,373.4948,372.6590,373.3258,5994
2021-04-01 04:05:00,373.3258,373.4760,373.3258,373.4103,2496
2021-04-01 04:10:00,373.4572,373.4666,373.4197,373.4385,1600
2021-04-01 04:15:00,373.4948,373.5324,373.4666,373.5324,2451
2021-04-01 04:20:00,373.5512,373.5605,373.4666,373.4666,1348
2021-04-01 04:25:00,373.4197,373.4666,373.3727,373.3727,605
2021-04-01 04:30:00,373.3727,373.4385,373.3633,373.4385,4348
2021-04-01 04:35:00,373.4572,373.4572,373.4572,373.4572,300
2021-04-01 04:40:00,373.4854,373.4854,373.2882,373.3164,1200
2021-04-01 04:45:00,373.3446,373.4385,373.3164,373.4385,2300
2021-04-01 04:50:00,373.4854,373.5324,373.4854,373.5136,2200
2021-04-01 04:55:00,373.5981,373.6826,373.5981,373.6732,5521
2021-04-01 05:00:00,373.6732,373.7484,373.6075,373.6357,6653
2021-04-01 05:05:00,373.6263,373.6263,373.6263,373.6263,500
2021-04-01 05:10:00,373.7014,373.7296,373.4385,373.4385,4800
2021-04-01 05:15:00,373.4385,373.4666,373.3727,373.4291,3300
2021-04-01 05:20:00,373.5324,373.5605,373.5042,373.5605,2139
2021-04-01 05:25:00,373.4666,373.4666,373.4197,373.4197,1100
2021-04-01 05:30:00,373.4666,373.4666,373.4479,373.4479,1700
2021-04-01 05:35:00,373.4666,373.5605,373.4666,373.5418,3200
2021-04-01 05:40:00,373.5887,373.6357,373.5887,373.6357,800
2021-04-01 05:45:00,373.6169,373.6357,373.5418,373.5418,950
2021-04-01 05:55:00,373.4760,373.4760,373.4760,373.4760,200
2021-04-01 06:00:00,373.3915,373.3915,373.3821,373.3821,389
2021-04-01 06:05:00,373.3633,373.3633,373.2882,373.2882,805
2021-04-01 06:10:00,373.3633,373.3633,373.3164,373.3164,700
2021-04-01 06:20:00,373.3633,373.3821,373.3633,373.3727,3505
2021-04-01 06:25:00,373.3633,373.3821,373.3633,373.3633,7962
2021-04-01 06:30:00,373.2507,373.2976,373.1661,373.1661,1600
2021-04-01 06:35:00,373.1755,373.1849,373.0910,373.1849,52655
2021-04-01 06:40:00,373.1849,373.2788,373.1849,373.2694,2050
2021-04-01 06:45:00,373.3070,373.3070,373.2600,373.2600,1300
2021-04-01 06:50:00,373.1474,373.1474,373.0816,373.0816,200
2021-04-01 06:55:00,373.0910,373.1192,373.0910,373.1004,1000
2021-04-01 07:00:00,373.0347,373.2225,373.0347,373.1943,2747
2021-04-01 07:05:00,373.2131,373.3821,373.2131,373.3821,9600
2021-04-01 07:10:00,373.3633,373.3633,373.2788,373.3070,2040
2021-04-01 07:15:00,373.3070,373.3070,373.2225,373.2788,17221
2021-04-01 07:20:00,373.2882,373.2976,373.2319,373.2319,2677
2021-04-01 07:25:00,373.3164,373.3821,373.3164,373.3821,8532
2021-04-01 07:30:00,373.3539,373.4572,373.3164,373.4197,13569
2021-04-01 07:35:00,373.3821,373.4854,373.3539,373.4760,10070
2021-04-01 07:40:00,373.4760,373.5230,373.4760,373.4948,48222
2021-04-01 07:45:00,373.5512,373.6263,373.5324,373.5512,3087
2021-04-01 07:50:00,373.5230,373.6357,373.4385,373.6357,10078
2021-04-01 07:55:00,373.6544,373.7014,373.5512,373.6451,7198
2021-04-01 08:00:00,373.3543,373.7296,372.7342,373.7108,34677
2021-04-01 08:05:00,373.7108,373.7202,373.5887,373.6263,14998
2021-04-01 08:10:00,373.5981,373.6826,373.5512,373.5512,29324
2021-04-01 08:15:00,373.5681,373.6263,373.5512,373.5887,5088
2021-04-01 08:20:00,373.5887,373.7484,373.5887,373.7108,10123
2021-04-01 08:25:00,373.7390,373.7390,373.6638,373.7014,20133
2021-04-01 08:30:00,373.6920,373.7671,373.5887,373.6732,24600
2021-04-01 08:35:00,373.6732,373.7202,373.5981,373.5981,17921
2021-04-01 08:40:00,373.5793,373.6638,373.5512,373.6169,11038
2021-04-01 08:45:00,373.6638,373.7202,372.1801,373.6920,16443
2021-04-01 08:50:00,373.7108,373.7108,373.6357,373.6732,12554
2021-04-01 08:55:00,373.7108,373.9362,373.7014,373.8517,26769
2021-04-01 09:00:00,373.8704,374.0113,373.7765,373.9925,61873
2021-04-01 09:05:00,373.9456,373.9550,373.8235,373.8329,18334
2021-04-01 09:10:00,373.8610,373.8704,373.7296,373.7296,24224
2021-04-01 09:15:00,373.7577,373.7953,373.6544,373.7953,84268
2021-04-01 09:20:00,373.7765,373.8423,372.1801,373.7859,17499
2021-04-01 09:25:00,373.7859,374.1240,373.7765,374.1240,154005
2021-04-01 09:30:00,374.1240,374.3869,373.9174,374.3447,2600884
2021-04-01 09:35:00,374.3587,374.4245,374.2367,374.2555,1004069
2021-04-01 09:40:00,374.2555,374.4714,374.0395,374.1522,1237423
2021-04-01 09:45:00,374.1615,374.3212,374.0582,374.0582,946183
2021-04-01 09:50:00,374.0582,374.3869,374.0301,374.2367,1027876
2021-04-01 09:55:00,374.2273,374.2555,373.9925,374.1334,685727
2021-04-01 10:00:00,374.1334,374.3494,373.9737,374.2930,1648815
2021-04-01 10:05:00,374.2836,374.6968,374.2601,374.6419,1678700
2021-04-01 10:10:00,374.6405,374.7156,374.5466,374.6217,786296
2021-04-01 10:15:00,374.6311,374.8752,374.6311,374.7907,593425
2021-04-01 10:20:00,374.7907,374.8095,374.6593,374.7250,519163
2021-04-01 10:25:00,374.7250,374.8940,374.6123,374.8846,590738
2021-04-01 10:30:00,374.8940,374.9410,374.7719,374.8377,615341
2021-04-01 10:35:00,374.8377,374.9598,374.6780,374.7080,427053
2021-04-01 10:40:00,374.7156,374.9879,374.6405,374.9504,688694
2021-04-01 10:45:00,374.9410,374.9785,374.8189,374.8565,352816
2021-04-01 10:50:00,374.8488,374.9316,374.4902,374.5278,485951
2021-04-01 10:55:00,374.5466,374.9785,374.5465,374.9767,636921
2021-04-01 11:00:00,374.9691,375.2884,374.9223,375.1476,862935
2021-04-01 11:05:00,375.1552,375.1570,374.7062,374.9926,995777
2021-04-01 11:10:00,374.9973,375.0912,374.8001,374.8471,607062
2021-04-01 11:15:00,374.8471,374.9691,374.7532,374.8048,639518
2021-04-01 11:20:00,374.8001,375.1288,374.7532,374.8658,625815
2021-04-01 11:25:00,374.8658,374.9504,374.7813,374.8910,301355
2021-04-01 11:30:00,374.9034,375.0537,374.8095,374.8283,363317
2021-04-01 11:35:00,374.8377,374.9457,374.7532,374.8565,349801
2021-04-01 11:40:00,374.8565,374.9428,374.7456,374.8940,286345
2021-04-01 11:45:00,374.8856,375.0067,374.7625,374.9034,396337
2021-04-01 11:50:00,374.9316,374.9691,374.8377,374.8705,288693
2021-04-01 11:55:00,374.8748,375.0912,374.8189,374.8578,290872
2021-04-01 12:00:00,374.8518,375.1382,374.8189,375.1193,381932
2021-04-01 12:05:00,375.1194,375.3448,375.0818,375.2790,776790
2021-04-01 12:10:00,375.2696,375.2978,375.1006,375.1851,619578
2021-04-01 12:15:00,375.2039,375.3260,375.0818,375.3166,412803
2021-04-01 12:20:00,375.3090,375.3823,375.2790,375.3617,257512
2021-04-01 12:25:00,375.3636,375.4199,375.3260,375.3870,210828
2021-04-01 12:30:00,375.3870,375.4481,375.3635,375.3635,196941
2021-04-01 12:35:00,375.3636,375.4105,375.3025,375.3917,174180
2021-04-01 12:40:00,375.4011,375.4199,375.2509,375.3542,177280
2021-04-01 12:45:00,375.3542,375.4950,375.2790,375.2790,373268
2021-04-01 12:50:00,375.2837,375.3729,375.2133,375.3260,297109
2021-04-01 12:55:00,375.3260,375.4293,375.3213,375.3682,244486
2021-04-01 13:00:00,375.3636,375.4622,375.3260,375.3589,313205
2021-04-01 13:05:00,375.3589,375.4105,375.2039,375.2133,316925
2021-04-01 13:10:00,375.2227,375.2462,375.1382,375.2180,496711
2021-04-01 13:15:00,375.2180,375.2695,374.9964,375.0537,391696
2021-04-01 13:20:00,375.0724,375.2321,375.0724,375.1382,470816
2021-04-01 13:25:00,375.1288,375.1992,375.0349,375.0490,321849
2021-04-01 13:30:00,375.0537,375.3823,375.0067,375.3636,595840
2021-04-01 13:35:00,375.3636,375.4340,375.3082,375.4293,417021
2021-04-01 13:40:00,375.4246,375.4950,375.3917,375.4481,251340
2021-04-01 13:45:00,375.4387,375.4575,375.2603,375.2790,325297
2021-04-01 13:50:00,375.2696,375.3823,375.2321,375.3260,362823
2021-04-01 13:55:00,375.3260,375.3542,375.2884,375.2978,255287
2021-04-01 14:00:00,375.2978,375.4011,375.2790,375.3823,255203
2021-04-01 14:05:00,375.3870,375.4007,375.2790,375.2884,336423
2021-04-01 14:10:00,375.2884,375.4199,375.2509,375.4029,250658
2021-04-01 14:15:00,375.4015,375.4246,375.3260,375.3823,138229
2021-04-01 14:20:00,375.3870,375.5889,375.3823,375.5531,309633
2021-04-01 14:25:00,375.5521,375.5701,375.4387,375.4950,254482
2021-04-01 14:30:00,375.4903,375.5326,375.4622,375.5091,285547
2021-04-01 14:35:00,375.5044,375.5608,375.4856,375.5421,405089
2021-04-01 14:40:00,375.5420,375.6265,375.5138,375.5983,341349
2021-04-01 14:45:00,375.5889,375.6171,375.4855,375.5608,393771
2021-04-01 14:50:00,375.5608,375.6171,375.5345,375.5420,357972
2021-04-01 14:55:00,375.5326,375.6171,375.5326,375.5654,379642
2021-04-01 15:00:00,375.5608,375.6171,375.4105,375.4762,561411
2021-04-01 15:05:00,375.4762,375.5044,375.3072,375.5044,475572
2021-04-01 15:10:00,375.5044,375.5514,375.3072,375.3495,635591
2021-04-01 15:15:00,375.3448,375.4449,375.1663,375.2884,633608
2021-04-01 15:20:00,375.2884,375.3213,375.0818,375.0865,586643
2021-04-01 15:25:00,375.0912,375.2696,375.0865,375.2415,716017
2021-04-01 15:30:00,375.2462,375.4481,375.1757,375.4105,716131
2021-04-01 15:35:00,375.4105,375.4575,375.1194,375.2368,691957
2021-04-01 15:40:00,375.2415,375.3636,375.2133,375.3448,682483
2021-04-01 15:45:00,375.3438,375.7110,375.3438,375.6564,1468231
2021-04-01 15:50:00,375.6547,375.8706,375.4791,375.8706,2008108
2021-04-01 15:55:00,375.8706,376.2557,375.7673,376.1336,4190383
2021-04-01 16:00:00,376.1289,376.4435,376.1242,376.3777,2026398
2021-04-01 16:05:00,376.3777,376.4529,376.2369,376.3965,378469
2021-04-01 16:10:00,376.1993,376.6125,376.1993,376.5656,415885
2021-04-01 16:15:00,376.5937,376.5937,376.1993,376.5186,91287
2021-04-01 16:20:00,376.5186,376.5562,376.4904,376.5280,73587
2021-04-01 16:25:00,376.4998,376.5280,376.4623,376.4904,55393
2021-04-01 16:30:00,376.5186,376.6031,376.4998,376.5468,62897
2021-04-01 16:35:00,376.1993,376.5656,376.1993,376.4998,40562
2021-04-01 16:40:00,376.5280,376.6219,376.5186,376.6219,57838
2021-04-01 16:45:00,376.6407,376.6407,376.5656,376.5656,35842
2021-04-01 16:50:00,376.5749,376.5843,376.5562,376.5562,6385
2021-04-01 16:55:00,376.5656,376.6031,376.5562,376.5656,19693
2021-04-01 17:00:00,376.5656,376.5749,376.5374,376.5562,4832
2021-04-01 17:05:00,376.5749,376.6501,376.5656,376.6501,6581
2021-04-01 17:10:00,376.6501,376.7158,376.6125,376.7157,15530
2021-04-01 17:15:00,376.6876,376.7346,376.6501,376.7158,30601
2021-04-01 17:20:00,376.7158,376.7158,376.6501,376.6501,46737
2021-04-01 17:25:00,376.6595,376.7440,376.6595,376.7346,25766
2021-04-01 17:30:00,376.7346,376.7346,376.6595,376.6782,27982
