date,open,high,low,close,volume
2023-01-03 04:00:00,370.1831,372.6318,370.1831,372.6028,23462
2023-01-03 04:05:00,372.5932,372.6221,372.0244,372.0726,48472
2023-01-03 04:10:00,372.2847,372.6028,372.2365,372.6028,6729
2023-01-03 04:15:00,372.6318,372.8728,372.3811,372.3811,7730
2023-01-03 04:20:00,372.5739,372.7860,372.5739,372.7860,3542
2023-01-03 04:25:00,372.8728,372.9113,372.5643,372.5932,7522
2023-01-03 04:30:00,372.7667,372.7667,372.5932,372.7378,3464
2023-01-03 04:35:00,372.7667,372.8342,372.5064,372.5064,4073
2023-01-03 04:40:00,372.5643,372.8246,372.5643,372.5836,14212
2023-01-03 04:45:00,372.6221,372.8246,372.6221,372.8246,2130
2023-01-03 04:50:00,372.8053,372.8920,372.7860,372.7860,2130
2023-01-03 04:55:00,372.7474,372.9113,372.7282,372.9113,12298
2023-01-03 05:00:00,372.7185,372.7185,372.7185,372.7185,400
2023-01-03 05:05:00,372.7282,372.7282,372.5450,372.5450,4700
2023-01-03 05:10:00,372.5546,372.5739,372.2461,372.2461,4500
2023-01-03 05:15:00,372.3040,372.3522,372.1112,372.1112,10028
2023-01-03 05:20:00,372.0726,372.0726,371.8702,371.9087,25897
2023-01-03 05:25:00,371.8991,371.9762,371.8509,371.9377,3792
2023-01-03 05:30:00,371.8895,372.0244,371.8316,372.0244,1550
2023-01-03 05:35:00,371.9280,371.9859,371.7449,371.9666,7750
2023-01-03 05:40:00,371.9666,372.1594,371.9473,372.1497,48191
2023-01-03 05:45:00,372.1401,372.2654,372.1401,372.1787,2050
2023-01-03 05:50:00,372.1690,372.2365,372.1690,372.2365,2099
2023-01-03 05:55:00,372.3136,372.3136,372.1690,372.1690,300
2023-01-03 06:00:00,372.0148,372.1112,371.9666,372.1112,700
2023-01-03 06:05:00,372.1112,372.1112,371.8605,371.8605,2544
2023-01-03 06:10:00,371.8895,371.8895,371.5231,371.5521,4900
2023-01-03 06:15:00,371.5328,371.7063,371.5135,371.5328,3515
2023-01-03 06:20:00,371.5328,371.6967,371.5328,371.6195,3737
2023-01-03 06:25:00,371.6292,371.7352,371.6195,371.6581,1767
2023-01-03 06:30:00,371.6967,371.7931,371.6581,371.7063,8582
2023-01-03 06:35:00,371.7352,371.7352,371.5906,371.6581,2198
2023-01-03 06:40:00,371.5906,371.5906,370.1157,370.2024,25497
2023-01-03 06:45:00,370.1928,370.3759,369.7204,370.1349,32397
2023-01-03 06:50:00,370.1639,370.2988,369.9421,370.1446,11905
2023-01-03 06:55:00,370.1831,370.3663,370.1060,370.1446,15764
2023-01-03 07:00:00,370.1349,370.1928,369.5951,369.8072,40358
2023-01-03 07:05:00,369.7493,369.9807,369.7108,369.7108,33029
2023-01-03 07:10:00,369.7011,369.9132,369.5469,369.8939,27724
2023-01-03 07:15:00,369.8457,370.1060,369.7493,370.1060,28474
2023-01-03 07:20:00,370.0675,370.3374,370.0289,370.2217,24527
2023-01-03 07:25:00,370.2699,370.2795,370.0096,370.0096,16751
2023-01-03 07:30:00,370.0096,370.4531,370.0096,370.4434,10579
2023-01-03 07:35:00,370.4241,370.4434,370.2603,370.4434,9740
2023-01-03 07:40:00,370.4916,370.6073,370.4531,370.5013,4356
2023-01-03 07:45:00,370.5206,370.5206,370.1349,370.4531,5456
2023-01-03 07:50:00,370.4145,370.4241,370.1831,370.1831,44464
2023-01-03 07:55:00,370.0867,370.4820,370.0578,370.4820,123160
2023-01-03 08:00:00,369.7301,372.8057,368.9974,370.8676,147612
2023-01-03 08:05:00,370.8483,370.9062,369.6433,369.7493,170378
2023-01-03 08:10:00,369.7493,370.1831,369.6337,370.1542,108900
2023-01-03 08:15:00,370.0771,370.2795,369.6047,370.2410,84869
2023-01-03 08:20:00,370.3181,370.8194,370.2795,370.6555,68088
2023-01-03 08:25:00,370.6555,370.6748,370.2217,370.3277,33761
2023-01-03 08:30:00,370.3085,370.5109,370.1831,370.3663,17301
2023-01-03 08:35:00,370.3759,370.6844,370.3470,370.6652,23728
2023-01-03 08:40:00,370.6844,370.7808,370.5302,370.6652,51036
2023-01-03 08:45:00,370.7037,370.8098,370.6459,370.8001,23231
2023-01-03 08:50:00,370.8194,371.0315,370.8001,370.8580,37802
2023-01-03 08:55:00,370.8869,371.0315,370.8483,370.8483,67216
2023-01-03 09:00:00,370.8194,370.9158,370.5591,370.6170,40726
2023-01-03 09:05:00,370.6170,370.9640,370.6073,370.9544,35109
2023-01-03 09:10:00,370.9351,371.3400,368.6696,371.3014,66373
2023-01-03 09:15:00,371.3104,371.4171,371.1472,371.2436,100477
2023-01-03 09:20:00,371.1857,371.1857,370.9544,371.0026,89617
2023-01-03 09:25:00,370.9929,371.0315,370.5013,370.5688,133362
2023-01-03 09:30:00,370.5398,371.2628,369.7879,370.6748,1712878
2023-01-03 09:35:00,370.7037,371.5713,370.4965,371.5231,810209
2023-01-03 09:40:00,371.5424,372.5257,371.3067,371.4171,1413987
2023-01-03 09:45:00,371.4267,371.5328,369.2384,369.7011,1500245
2023-01-03 09:50:00,369.6915,370.1446,368.7371,369.0264,1118161
2023-01-03 09:55:00,369.0263,369.3155,367.9274,367.9755,835588
2023-01-03 10:00:00,368.0334,368.8142,367.9466,368.3708,939730
2023-01-03 10:05:00,368.3708,368.6504,368.0431,368.2262,506793
2023-01-03 10:10:00,368.2165,368.2840,367.2236,367.4502,815416
2023-01-03 10:15:00,367.4646,367.6478,366.5392,366.5729,850551
2023-01-03 10:20:00,366.5682,367.2800,366.4669,367.1100,725892
2023-01-03 10:25:00,367.1176,367.2911,366.7609,367.2332,475830
2023-01-03 10:30:00,367.1850,367.1947,366.3946,366.9440,620899
2023-01-03 10:35:00,366.9440,367.4550,366.8669,367.3007,515691
2023-01-03 10:40:00,367.3030,367.6671,367.2718,367.3489,623346
2023-01-03 10:45:00,367.3489,367.9852,367.3393,367.6671,598529
2023-01-03 10:50:00,367.6767,367.7731,367.2043,367.2428,534453
2023-01-03 10:55:00,367.2396,368.3467,367.2236,368.2937,674714
2023-01-03 11:00:00,368.3032,368.5732,367.8309,367.8791,634824
2023-01-03 11:05:00,367.8550,367.9466,367.0019,367.0308,554120
2023-01-03 11:10:00,367.0308,367.1368,365.8258,365.9917,859780
2023-01-03 11:15:00,365.9993,366.4619,365.8599,366.3078,665728
2023-01-03 11:20:00,366.2981,366.7705,365.9704,366.4345,745515
2023-01-03 11:25:00,366.4331,366.5006,365.8258,366.3639,575745
2023-01-03 11:30:00,366.3656,366.3753,365.3341,365.8354,968681
2023-01-03 11:35:00,365.8451,366.1439,365.6667,365.9800,523257
2023-01-03 11:40:00,365.9704,366.0764,365.4498,365.4595,504113
2023-01-03 11:45:00,365.4595,365.5751,365.0931,365.4672,528886
2023-01-03 11:50:00,365.4595,365.6908,365.0738,365.3458,583781
2023-01-03 11:55:00,365.3631,365.6233,365.0256,365.4305,582518
2023-01-03 12:00:00,365.4691,365.6137,365.1992,365.3052,454479
2023-01-03 12:05:00,365.3149,366.0089,365.1702,365.7872,542925
2023-01-03 12:10:00,365.7583,366.0668,365.6234,365.9415,382882
2023-01-03 12:15:00,365.9222,365.9607,365.3438,365.5584,315335
2023-01-03 12:20:00,365.5559,365.8354,364.8136,364.9967,447006
2023-01-03 12:25:00,364.9967,365.4643,364.9485,365.3052,295201
2023-01-03 12:30:00,365.3293,366.3464,365.2184,366.1439,443588
2023-01-03 12:35:00,366.1632,366.2789,365.7197,365.8161,378909
