date,open,high,low,close,volume
2025-02-03 04:00:00,588.7559,589.4399,585.0286,588.4685,91506
2025-02-03 04:05:00,588.4288,588.5180,587.7844,587.7844,88860
2025-02-03 04:10:00,587.7547,588.1314,587.5663,587.9827,19648
2025-02-03 04:15:00,587.9431,588.1413,587.4177,587.4177,16401
2025-02-03 04:20:00,587.3582,587.7944,587.1103,587.5069,7465
2025-02-03 04:25:00,587.5366,587.8637,587.5168,587.7547,10692
2025-02-03 04:30:00,587.7745,588.3198,587.7745,588.1810,8097
2025-02-03 04:35:00,588.1810,588.2504,587.5267,587.5366,1972
2025-02-03 04:40:00,587.5465,587.7547,587.1698,587.2392,4752
2025-02-03 04:45:00,587.2392,587.4077,587.0608,587.2392,2846
2025-02-03 04:50:00,587.1599,587.3681,587.0905,587.1797,1811
2025-02-03 04:55:00,587.1698,587.2590,586.9319,587.0211,5465
2025-02-03 05:00:00,587.0905,587.2392,586.6543,586.6742,23817
2025-02-03 05:05:00,586.6642,587.5862,586.6642,587.5763,5357
2025-02-03 05:10:00,587.5366,587.7150,587.3086,587.6556,3370
2025-02-03 05:15:00,587.6159,587.6556,587.4276,587.5168,7991
2025-02-03 05:20:00,587.5267,587.7547,587.3284,587.5168,9213
2025-02-03 05:25:00,587.5069,587.7547,587.4672,587.6556,777
2025-02-03 05:30:00,587.6655,588.4486,587.6655,588.3495,23382
2025-02-03 05:35:00,588.3098,588.3991,588.2504,588.2999,48473
2025-02-03 05:40:00,588.4288,588.6172,588.2008,588.5378,35495
2025-02-03 05:45:00,588.5676,588.6172,588.1711,588.2702,4165
2025-02-03 05:50:00,588.2206,588.3297,587.9926,588.2008,1612
2025-02-03 05:55:00,588.2305,588.2999,588.1314,588.2900,809
2025-02-03 06:00:00,588.3495,588.9046,588.3495,588.7658,3677
2025-02-03 06:05:00,588.7658,589.0732,588.6865,588.9740,6887
2025-02-03 06:10:00,588.9839,589.1426,588.8551,589.0930,17071
2025-02-03 06:15:00,589.0632,589.0831,588.6865,588.7361,28547
2025-02-03 06:20:00,588.7361,588.8352,588.5676,588.6667,27565
2025-02-03 06:25:00,588.6469,588.7559,588.3891,588.5180,14829
2025-02-03 06:30:00,588.5081,588.6370,588.2504,588.2801,3037
2025-02-03 06:35:00,588.3495,588.3792,588.1017,588.1413,30772
2025-02-03 06:40:00,588.1909,588.1909,588.0323,588.1017,50498
2025-02-03 06:45:00,588.1017,588.3495,587.8538,587.9232,47005
2025-02-03 06:50:00,587.9133,587.9629,587.4970,587.6457,26016
2025-02-03 06:55:00,587.6853,588.2008,587.6853,588.0025,24237
2025-02-03 07:00:00,588.0422,588.3198,587.6853,587.6952,64756
2025-02-03 07:05:00,587.6853,587.8241,587.4177,587.4970,42465
2025-02-03 07:10:00,587.5465,587.7349,587.2144,587.7150,37500
2025-02-03 07:15:00,587.7051,587.8935,587.3086,587.3483,27707
2025-02-03 07:20:00,587.3582,587.8538,587.3284,587.7250,31879
2025-02-03 07:25:00,587.7359,588.0323,587.4474,587.6258,16874
2025-02-03 07:30:00,587.6258,587.7349,587.1500,587.1599,26769
2025-02-03 07:35:00,587.2392,587.2392,586.7634,586.8923,20815
2025-02-03 07:40:00,586.8823,587.0806,586.7931,586.8129,18665
2025-02-03 07:45:00,586.8625,586.8823,586.4065,586.5750,40074
2025-02-03 07:50:00,586.5453,586.8229,586.4263,586.6147,45737
2025-02-03 07:55:00,586.6246,586.7931,586.3768,586.6940,15612
2025-02-03 08:00:00,588.2900,596.5973,584.3842,584.3842,317394
2025-02-03 08:05:00,587.2690,596.5973,587.2690,587.6952,93742
2025-02-03 08:10:00,587.6457,588.2603,587.3483,588.1512,70599
2025-02-03 08:15:00,588.1215,588.2107,587.9133,588.1413,42245
2025-02-03 08:20:00,588.1512,588.3594,587.4177,587.7458,50464
2025-02-03 08:25:00,587.7646,587.8836,587.4573,587.7844,28247
2025-02-03 08:30:00,587.7646,588.1711,584.3842,587.5366,98342
2025-02-03 08:35:00,587.5366,587.5366,587.1103,587.1203,66821
2025-02-03 08:40:00,587.1797,587.3780,587.0409,587.2789,185094
2025-02-03 08:45:00,587.2888,596.5973,587.0608,587.3086,40257
2025-02-03 08:50:00,587.2690,587.3483,586.9418,587.3334,38408
2025-02-03 08:55:00,587.3483,587.3978,587.1004,587.3185,15765
2025-02-03 09:00:00,587.2987,587.4375,587.0211,587.1500,13830
2025-02-03 09:05:00,587.1797,587.4177,586.9716,586.9914,16784
2025-02-03 09:10:00,586.9716,587.7844,586.7237,587.3185,70803
2025-02-03 09:15:00,587.2888,587.3582,587.0211,587.1599,41417
2025-02-03 09:20:00,587.1847,602.3717,586.8923,587.1004,43796
2025-02-03 09:25:00,587.0409,587.7547,586.5354,587.5168,198129
2025-02-03 09:30:00,587.5267,588.9641,586.7683,588.3495,3115878
2025-02-03 09:35:00,588.3098,589.2119,587.8043,589.1326,1032301
2025-02-03 09:40:00,589.0831,589.1029,588.1413,588.2404,888797
2025-02-03 09:45:00,588.2305,588.4387,587.2789,587.5862,1008633
2025-02-03 09:50:00,587.5465,587.9331,586.4660,586.8724,1006386
2025-02-03 09:55:00,586.8724,587.8241,586.5255,586.8983,1117610
2025-02-03 10:00:00,586.8328,587.1004,586.0397,586.3371,1602710
2025-02-03 10:05:00,586.3371,587.1996,586.1488,586.9022,1177907
2025-02-03 10:10:00,586.8724,586.8972,585.8613,585.9406,714402
2025-02-03 10:15:00,585.9432,586.1189,585.4251,585.4271,671395
2025-02-03 10:20:00,585.4251,590.4015,585.3656,589.9554,2345680
2025-02-03 10:25:00,589.9852,591.4226,589.2020,591.2045,2195588
2025-02-03 10:30:00,591.1847,591.8885,590.5304,591.6060,1402462
2025-02-03 10:35:00,591.6010,592.3148,590.7386,591.5713,910421
2025-02-03 10:40:00,591.4127,593.4548,590.9963,592.9393,1349994
2025-02-03 10:45:00,592.9889,593.0285,587.2987,592.2801,797257
2025-02-03 10:50:00,592.3247,593.0583,592.1165,592.3445,532172
2025-02-03 10:55:00,592.3148,593.1771,592.0570,592.6915,503353
2025-02-03 11:00:00,592.6717,593.5044,591.6209,592.4238,972039
2025-02-03 11:05:00,592.4635,592.7609,590.5899,592.5031,1082636
2025-02-03 11:10:00,592.7014,593.3061,592.5329,592.9988,326899
2025-02-03 11:15:00,592.9790,593.5837,592.7014,593.4845,552197
2025-02-03 11:20:00,593.5143,594.0496,593.2466,593.4746,503474
2025-02-03 11:25:00,593.4647,593.6332,592.3693,592.6816,433435
2025-02-03 11:30:00,592.6816,593.3656,592.0769,593.2863,358562
2025-02-03 11:35:00,593.2962,593.5440,593.0190,593.5242,257452
2025-02-03 11:40:00,593.5638,593.7026,592.7014,593.5638,482701
2025-02-03 11:45:00,593.5738,593.8018,592.7987,592.8997,766407
2025-02-03 11:50:00,592.8997,593.8117,592.8392,593.3953,620664
2025-02-03 11:55:00,593.3656,593.3656,591.7299,592.1561,707498
2025-02-03 12:00:00,592.1363,592.5230,591.6308,592.0075,634727
2025-02-03 12:05:00,592.0372,592.3445,591.5316,592.2652,474370
2025-02-03 12:10:00,592.3049,592.4536,591.5118,592.0570,271759
2025-02-03 12:15:00,592.0273,592.2652,591.7449,592.2156,226316
2025-02-03 12:20:00,592.2751,593.3160,592.2058,593.3024,296655
2025-02-03 12:25:00,593.2863,593.5044,592.1859,592.2156,310995
2025-02-03 12:30:00,592.2057,592.4238,591.6308,591.7398,313471
2025-02-03 12:35:00,591.7051,591.9480,591.2243,591.5614,270110
2025-02-03 12:40:00,591.5614,591.6605,591.2045,591.3334,275881
