date,open,high,low,close,volume
2020-01-02 04:00:00,297.1575,297.3136,297.1575,297.2677,10592
2020-01-02 04:05:00,297.3320,297.3963,297.3228,297.3779,3298
2020-01-02 04:10:00,297.3779,297.4422,297.3504,297.4239,3900
2020-01-02 04:15:00,297.3779,297.3779,297.3779,297.3779,100
2020-01-02 04:20:00,297.3779,297.3779,297.3779,297.3779,100
2020-01-02 04:25:00,297.3688,297.3963,297.3688,297.3779,1269
2020-01-02 04:30:00,297.3688,297.3779,297.3136,297.3228,3403
2020-01-02 04:35:00,297.3596,297.4147,297.3596,297.3963,3300
2020-01-02 04:40:00,297.3963,297.4698,297.3320,297.3320,1700
2020-01-02 04:50:00,297.3779,297.3779,297.3779,297.3779,400
2020-01-02 04:55:00,297.4422,297.4422,297.4422,297.4422,100
2020-01-02 05:00:00,297.4330,297.4606,297.4330,297.4606,2300
2020-01-02 05:15:00,297.4606,297.4606,297.4514,297.4514,286
2020-01-02 05:25:00,297.5341,297.5616,297.5341,297.5616,4300
2020-01-02 05:30:00,297.5616,297.5800,297.5065,297.5065,1300
2020-01-02 05:35:00,297.5249,297.5249,297.5157,297.5249,2000
2020-01-02 05:40:00,297.5800,297.5800,297.5616,297.5800,1505
2020-01-02 05:45:00,297.5800,297.5800,297.5800,297.5800,1995
2020-01-02 05:50:00,297.5800,297.5800,297.5249,297.5616,1290
2020-01-02 05:55:00,297.5157,297.5157,297.5157,297.5157,100
2020-01-02 06:00:00,297.5433,297.5433,297.4514,297.4698,500
2020-01-02 06:05:00,297.4514,297.5157,297.4514,297.5157,1000
2020-01-02 06:10:00,297.4239,297.4239,297.4239,297.4239,400
2020-01-02 06:15:00,297.4422,297.4698,297.4147,297.4239,1100
2020-01-02 06:20:00,297.3504,297.3504,297.3320,297.3320,4475
2020-01-02 06:25:00,297.4055,297.4055,297.4055,297.4055,200
2020-01-02 06:30:00,297.3596,297.3596,297.3045,297.3045,1950
2020-01-02 06:35:00,297.3045,297.3045,297.2861,297.2861,1700
2020-01-02 06:40:00,297.3779,297.3779,297.3320,297.3320,1200
2020-01-02 06:45:00,297.3136,297.3136,297.2769,297.2861,635
2020-01-02 06:50:00,297.3228,297.3228,297.3136,297.3136,3160
2020-01-02 06:55:00,297.2861,297.2861,297.2585,297.2585,1190
2020-01-02 07:00:00,297.2402,297.3504,297.2402,297.2861,7435
2020-01-02 07:05:00,297.3045,297.3136,297.2677,297.3035,1789
2020-01-02 07:10:00,297.2861,297.3320,297.2769,297.2769,6523
2020-01-02 07:15:00,297.2677,297.3412,297.2677,297.3412,8700
2020-01-02 07:20:00,297.3779,297.4055,297.3779,297.4055,1735
2020-01-02 07:25:00,297.4239,297.4239,297.3779,297.3779,2158
2020-01-02 07:30:00,297.3963,297.4606,297.3963,297.4606,3537
2020-01-02 07:35:00,297.4422,297.4606,297.3963,297.4239,8745
2020-01-02 07:40:00,297.3688,297.3963,297.3688,297.3963,5100
2020-01-02 07:45:00,297.4147,297.4330,297.3963,297.4330,3417
2020-01-02 07:50:00,297.3963,297.4330,297.3779,297.4147,5735
2020-01-02 07:55:00,297.4147,297.4606,297.3963,297.4606,5696
2020-01-02 08:00:00,297.3136,297.4973,296.5237,297.4973,36095
2020-01-02 08:05:00,297.4882,297.5341,297.4606,297.5157,14479
2020-01-02 08:10:00,297.5157,297.5433,296.6064,297.4882,29284
