date,open,high,low,close,volume
2020-11-02 04:00:00,306.1828,306.6582,306.0710,306.6582,14535
2020-11-02 04:05:00,306.6116,306.6395,306.5090,306.6209,12000
2020-11-02 04:10:00,306.6022,306.9098,306.5650,306.8632,9290
2020-11-02 04:15:00,306.5556,306.7141,306.5556,306.7141,400
2020-11-02 04:20:00,306.7607,306.7607,306.6302,306.6768,1200
2020-11-02 04:25:00,306.9098,307.5622,306.9098,307.5156,8500
2020-11-02 04:30:00,307.4876,308.1121,307.4504,307.9630,6722
2020-11-02 04:35:00,307.9816,308.0748,307.8884,307.9350,8500
2020-11-02 04:40:00,307.8418,307.8418,307.8418,307.8418,120
2020-11-02 04:45:00,307.8325,307.8884,307.8325,307.8884,2208
2020-11-02 04:50:00,307.8605,307.9630,307.5808,307.5808,900
2020-11-02 04:55:00,307.7393,307.7579,307.6834,307.7300,7600
2020-11-02 05:00:00,307.7486,308.2146,307.7393,308.2146,5747
2020-11-02 05:05:00,308.3544,308.3544,307.8325,307.8418,4440
2020-11-02 05:10:00,307.9630,308.0935,307.9537,307.9537,4179
2020-11-02 05:15:00,307.8325,308.0282,307.8325,308.0282,6750
2020-11-02 05:20:00,307.9350,308.1494,307.8698,307.9443,6899
2020-11-02 05:25:00,307.9537,308.0748,307.9537,308.0748,300
2020-11-02 05:30:00,307.9537,308.1401,307.9537,308.1401,1780
2020-11-02 05:35:00,308.1867,308.2799,308.1214,308.2053,800
2020-11-02 05:40:00,308.3824,308.4569,308.2426,308.2426,5290
2020-11-02 05:45:00,308.2612,308.3731,308.1960,308.2519,6890
2020-11-02 05:50:00,308.2799,308.9789,308.2146,308.9789,19347
2020-11-02 05:55:00,309.0255,309.5381,309.0255,309.1839,19311
2020-11-02 06:00:00,309.1093,309.2025,308.7459,308.7645,11696
2020-11-02 06:05:00,308.8204,308.8577,308.6713,308.7645,9436
2020-11-02 06:10:00,308.6247,308.8670,308.6247,308.8670,16050
2020-11-02 06:15:00,308.7645,308.8018,308.5967,308.8018,10400
2020-11-02 06:20:00,308.8204,309.1187,308.8204,309.1187,7771
2020-11-02 06:25:00,309.1559,309.1932,308.7179,308.8391,4677
2020-11-02 06:30:00,309.0441,309.0721,308.8297,308.8297,10925
2020-11-02 06:35:00,308.9695,309.2025,308.9509,309.0161,9035
2020-11-02 06:40:00,308.9882,309.0534,308.8297,308.9975,8900
2020-11-02 06:45:00,308.9416,309.0161,308.5315,308.5688,65859
2020-11-02 06:50:00,308.5129,308.6993,308.5035,308.5129,37055
2020-11-02 06:55:00,308.5688,308.6247,308.5688,308.6247,2060
2020-11-02 07:00:00,308.5781,308.7272,308.3824,308.4663,90237
2020-11-02 07:05:00,308.4569,308.4849,308.3544,308.3824,46890
2020-11-02 07:10:00,308.3917,308.6713,308.3637,308.6713,69955
2020-11-02 07:15:00,308.6806,308.6806,308.3078,308.4103,19709
2020-11-02 07:20:00,308.3358,308.3731,308.2146,308.2146,34558
2020-11-02 07:25:00,308.2146,308.5408,308.1960,308.3544,41402
2020-11-02 07:30:00,308.3171,308.4663,308.3171,308.4197,37339
2020-11-02 07:35:00,308.4010,308.4663,308.1680,308.2053,86862
2020-11-02 07:40:00,308.2146,308.3265,307.9350,308.2985,107238
2020-11-02 07:45:00,308.2612,308.2799,308.0282,308.0562,52189
2020-11-02 07:50:00,308.0189,308.0189,307.3758,307.5902,136387
2020-11-02 07:55:00,307.6181,307.8045,307.5902,307.6834,72199
2020-11-02 08:00:00,308.4476,309.0534,304.6264,307.7766,103203
2020-11-02 08:05:00,307.7766,307.8138,304.3375,307.7393,64349
2020-11-02 08:10:00,307.7486,307.9816,307.7113,307.9350,85857
2020-11-02 08:15:00,307.9350,308.0003,307.8884,307.9816,102770
2020-11-02 08:20:00,308.0003,308.1028,307.7859,307.9164,39449
2020-11-02 08:25:00,307.9071,307.9723,307.8045,307.8511,27554
2020-11-02 08:30:00,307.8418,307.9816,307.8045,307.8418,11627
2020-11-02 08:35:00,307.8605,307.8605,307.5249,307.7952,52255
2020-11-02 08:40:00,307.7579,308.0096,307.6740,307.9630,57353
