date,open,high,low,close,volume
2021-01-04 04:00:00,351.5973,351.9717,351.5973,351.8501,39347
2021-01-04 04:05:00,351.8407,351.9156,351.7845,351.8313,10400
2021-01-04 04:10:00,351.8501,351.9436,351.8501,351.9436,4316
2021-01-04 04:15:00,351.9717,352.2432,351.9717,352.1776,8803
2021-01-04 04:20:00,352.2057,352.2993,352.1402,352.2993,3254
2021-01-04 04:25:00,352.3180,352.3274,352.2432,352.2993,4000
2021-01-04 04:30:00,352.2712,352.3180,352.2712,352.2993,2600
2021-01-04 04:35:00,352.3461,352.5146,352.3461,352.3555,662
2021-01-04 04:40:00,352.3742,352.6082,352.3742,352.6082,2099
2021-01-04 04:45:00,352.6269,352.6269,352.3555,352.5146,2840
2021-01-04 04:50:00,352.6082,352.6082,352.3368,352.3368,3564
2021-01-04 04:55:00,352.3648,352.3836,352.3555,352.3836,5600
2021-01-04 05:00:00,352.4116,352.4865,352.3929,352.4491,3728
2021-01-04 05:05:00,352.3274,352.3274,352.3180,352.3180,1419
2021-01-04 05:10:00,352.4023,352.4959,352.3836,352.4959,3194
2021-01-04 05:15:00,352.5052,352.5052,352.1683,352.1683,2550
2021-01-04 05:20:00,352.2432,352.2619,352.2432,352.2525,799
2021-01-04 05:25:00,352.1028,352.1028,352.0747,352.0747,800
2021-01-04 05:30:00,352.1683,352.1870,352.1683,352.1870,400
2021-01-04 05:35:00,352.1776,352.1776,352.1589,352.1589,1100
2021-01-04 05:40:00,352.2338,352.2712,352.1776,352.1964,7639
2021-01-04 05:45:00,352.2244,352.2900,352.2244,352.2900,1198
2021-01-04 05:50:00,352.1683,352.2619,352.1683,352.2432,1400
2021-01-04 05:55:00,352.1215,352.1308,352.0934,352.1028,1132
2021-01-04 06:00:00,352.1496,352.2712,352.1496,352.2525,2999
2021-01-04 06:05:00,352.3087,352.3461,352.2993,352.3461,2646
2021-01-04 06:10:00,352.2900,352.3274,352.2432,352.3274,1988
2021-01-04 06:15:00,352.3274,352.3274,352.2619,352.2806,2800
2021-01-04 06:20:00,352.2806,352.2806,352.1683,352.1683,2184
2021-01-04 06:25:00,352.1496,352.1589,352.1496,352.1589,500
2021-01-04 06:35:00,352.2619,352.3180,352.2244,352.3180,9882
2021-01-04 06:40:00,352.3648,352.3648,352.3180,352.3180,804
2021-01-04 06:50:00,352.2244,352.2244,352.2244,352.2244,100
2021-01-04 06:55:00,352.1402,352.1402,352.1121,352.1121,1267
2021-01-04 07:00:00,352.0653,352.1215,352.0092,352.0279,12966
2021-01-04 07:05:00,351.9811,351.9811,351.8220,351.8220,4140
2021-01-04 07:10:00,351.8501,351.8875,351.8407,351.8875,2015
2021-01-04 07:15:00,351.9530,351.9530,351.8407,351.8407,6000
2021-01-04 07:20:00,351.8875,351.9530,351.8875,351.9156,1083
2021-01-04 07:25:00,351.9530,352.0653,351.9530,352.0653,3462
2021-01-04 07:30:00,352.0279,352.0653,352.0092,352.0185,1751
2021-01-04 07:35:00,352.0185,352.0466,351.9904,352.0466,10533
2021-01-04 07:40:00,352.0466,352.0747,351.9436,351.9717,2617
2021-01-04 07:45:00,351.9436,351.9436,351.6909,351.8220,4218
2021-01-04 07:50:00,351.8688,352.0279,351.8594,352.0092,4083
2021-01-04 07:55:00,351.9904,352.1121,351.9904,352.1028,4629
2021-01-04 08:00:00,352.0372,352.1028,350.1559,352.0092,66140
2021-01-04 08:05:00,352.0279,352.1028,351.8688,351.9062,16256
2021-01-04 08:10:00,351.9249,351.9904,351.9249,351.9436,3623
2021-01-04 08:15:00,351.9436,351.9717,351.9156,351.9436,7413
2021-01-04 08:20:00,351.9436,351.9624,351.6722,351.7003,21436
2021-01-04 08:25:00,351.7003,351.7471,351.6067,351.7097,52295
2021-01-04 08:30:00,351.6816,351.7845,351.6816,351.7845,4060
2021-01-04 08:35:00,351.7939,351.7939,351.5693,351.7097,18935
2021-01-04 08:40:00,351.6722,351.8501,351.6722,351.7752,16299
2021-01-04 08:45:00,351.8033,351.8033,351.5973,351.6535,38196
2021-01-04 08:50:00,351.6722,351.7565,351.6443,351.6443,14540
2021-01-04 08:55:00,351.6441,351.6441,351.5131,351.5412,13897
2021-01-04 09:00:00,351.6441,351.7003,351.6348,351.6535,4907
2021-01-04 09:05:00,351.6816,351.7377,351.6722,351.7284,12549
2021-01-04 09:10:00,351.7190,351.7284,351.5225,351.6348,41116
2021-01-04 09:15:00,351.6254,351.6254,351.4476,351.4850,10529
2021-01-04 09:20:00,351.4663,351.5599,351.4569,351.4850,22837
2021-01-04 09:25:00,351.5225,351.5225,351.2885,351.3165,93793
2021-01-04 09:30:00,351.2885,351.4195,350.5303,350.5677,1938705
2021-01-04 09:35:00,350.5584,350.6145,349.9500,350.0549,939003
2021-01-04 09:40:00,350.0436,350.1746,349.6317,350.1653,702729
2021-01-04 09:45:00,350.1559,350.3805,350.0436,350.2401,731537
2021-01-04 09:50:00,350.2308,350.2401,349.2293,349.6973,853814
2021-01-04 09:55:00,349.6879,349.8283,349.3884,349.6037,566734
2021-01-04 10:00:00,349.6224,349.8189,349.2012,349.3556,548615
2021-01-04 10:05:00,349.3556,349.4726,348.9017,349.0327,557281
2021-01-04 10:10:00,349.0141,349.1263,348.7145,348.7238,589096
2021-01-04 10:15:00,348.7285,348.9204,348.4992,348.6162,632256
2021-01-04 10:20:00,348.6162,348.8642,348.4992,348.5179,558970
2021-01-04 10:25:00,348.5085,348.7051,348.3213,348.6489,827989
2021-01-04 10:30:00,348.6396,348.7518,348.0686,348.2007,1063903
2021-01-04 10:35:00,348.1999,348.2277,347.9095,348.0359,596660
2021-01-04 10:40:00,348.0125,348.4880,347.9844,348.1763,606376
2021-01-04 10:45:00,348.1717,348.1717,347.3479,347.3947,970088
2021-01-04 10:50:00,347.4134,347.5351,346.2434,346.5149,1742892
2021-01-04 10:55:00,346.5055,346.6834,346.1498,346.2996,1316576
2021-01-04 11:00:00,346.3136,346.7395,344.9986,345.4187,1698778
2021-01-04 11:05:00,345.4198,345.7942,344.3153,344.5586,1634738
2021-01-04 11:10:00,344.5586,345.6912,344.1208,345.6631,1323394
2021-01-04 11:15:00,345.6818,345.7848,345.2372,345.7381,930359
2021-01-04 11:20:00,345.7405,345.7405,345.0641,345.0750,774111
2021-01-04 11:25:00,345.0859,345.5602,344.9705,345.3712,662427
2021-01-04 11:30:00,345.3636,345.3702,344.5961,345.1484,871802
2021-01-04 11:35:00,345.1483,345.1858,344.5680,344.8302,698541
2021-01-04 11:40:00,344.8301,344.8684,344.5025,344.6803,630082
2021-01-04 11:45:00,344.7084,344.7365,344.3808,344.5961,483345
2021-01-04 11:50:00,344.6023,344.7552,343.7584,343.7806,851336
2021-01-04 11:55:00,343.7630,343.8566,343.2202,343.4729,874272
2021-01-04 12:00:00,343.4635,343.7443,343.0423,343.2670,943947
2021-01-04 12:05:00,343.2483,343.5291,342.5650,342.7053,1050214
2021-01-04 12:10:00,342.7007,342.8926,341.8068,341.9004,1599987
2021-01-04 12:15:00,341.8911,342.7990,341.4699,342.5790,1505142
