date,open,high,low,close,volume
2022-12-01 04:00:00,390.9818,391.3080,390.7227,390.7995,9211
2022-12-01 04:05:00,390.7803,390.8378,390.5404,390.6267,21975
2022-12-01 04:10:00,390.5692,390.6171,390.3773,390.4828,13387
2022-12-01 04:15:00,390.4540,390.4540,390.2909,390.3389,6903
2022-12-01 04:20:00,390.4636,390.5884,390.4060,390.4828,3358
2022-12-01 04:25:00,390.5692,390.5692,390.3101,390.5692,4513
2022-12-01 04:30:00,390.5500,390.5884,390.4732,390.4732,2670
2022-12-01 04:35:00,390.4540,390.4540,390.1374,390.1374,2962
2022-12-01 04:40:00,390.3197,390.3197,390.1470,390.3005,7012
2022-12-01 04:45:00,390.3293,390.4636,390.2813,390.4444,2940
2022-12-01 04:50:00,390.4252,390.4252,390.3677,390.3773,1900
2022-12-01 04:55:00,390.3773,390.6363,390.3773,390.6075,9447
2022-12-01 05:00:00,390.6363,390.7323,390.5404,390.5404,1304
2022-12-01 05:05:00,390.6939,390.6939,390.5500,390.5500,1815
2022-12-01 05:10:00,390.5884,390.5884,390.5596,390.5596,1013
2022-12-01 05:15:00,390.7419,390.7899,390.7323,390.7323,2996
2022-12-01 05:20:00,390.6555,390.6747,390.5116,390.5116,8068
2022-12-01 05:25:00,390.7899,390.7899,390.6363,390.6459,875
2022-12-01 05:30:00,390.7035,390.7611,390.6843,390.7611,1600
2022-12-01 05:35:00,390.7515,390.9242,390.7515,390.8570,1125
2022-12-01 05:40:00,390.8570,390.8570,390.7995,390.7995,200
2022-12-01 05:45:00,390.7323,390.7803,390.6075,390.7803,1007
2022-12-01 05:50:00,390.6075,390.6267,390.6075,390.6075,727
2022-12-01 05:55:00,390.6075,390.6075,390.4252,390.4540,20182
2022-12-01 06:00:00,390.4540,390.5308,390.4060,390.4444,2838
2022-12-01 06:05:00,390.3485,390.8282,390.3485,390.6939,28130
2022-12-01 06:10:00,390.7611,390.8378,390.6651,390.6651,7191
2022-12-01 06:15:00,390.6843,390.6843,390.5212,390.5212,12266
2022-12-01 06:20:00,390.5500,390.6363,390.4924,390.4924,17256
2022-12-01 06:25:00,390.5020,390.6651,390.4924,390.6651,2200
2022-12-01 06:30:00,390.6843,390.8091,390.6843,390.7323,4345
2022-12-01 06:35:00,390.6075,390.6267,390.6075,390.6171,6050
2022-12-01 06:40:00,390.5596,390.6747,390.5596,390.6075,4208
2022-12-01 06:45:00,390.6363,390.6363,390.5212,390.5500,16905
2022-12-01 06:50:00,390.5980,390.8858,390.5692,390.7995,5300
2022-12-01 06:55:00,390.8091,390.8091,390.6939,390.7803,4885
2022-12-01 07:00:00,390.8282,391.0010,390.7899,390.9050,18991
2022-12-01 07:05:00,390.9242,390.9434,390.7899,390.8091,11736
2022-12-01 07:10:00,390.8762,390.9050,390.7515,390.7611,9245
2022-12-01 07:15:00,390.7611,390.7995,390.6747,390.7707,8426
2022-12-01 07:20:00,390.7131,390.8666,390.7035,390.7611,18737
2022-12-01 07:25:00,390.7035,390.8762,390.6843,390.8762,24077
2022-12-01 07:30:00,390.8762,391.1929,390.8762,391.1737,45295
2022-12-01 07:35:00,391.2217,391.2600,391.1353,391.1833,36871
2022-12-01 07:40:00,391.2025,391.2888,391.1641,391.2217,53860
2022-12-01 07:45:00,391.1929,391.3560,391.1161,391.3560,43364
2022-12-01 07:50:00,391.3272,391.4040,391.3176,391.3464,47446
2022-12-01 07:55:00,391.3560,391.4136,391.2696,391.4136,41701
2022-12-01 08:00:00,391.4424,391.9317,390.3964,391.6247,121201
2022-12-01 08:05:00,391.6439,391.8838,391.1574,391.8646,204155
2022-12-01 08:10:00,391.8742,391.8742,391.6343,391.7590,23343
2022-12-01 08:15:00,391.7590,391.8358,391.7206,391.7590,32466
2022-12-01 08:20:00,391.7590,391.9413,391.7494,391.8070,36567
2022-12-01 08:25:00,391.8070,392.0757,391.7398,391.8166,95314
2022-12-01 08:30:00,391.7398,393.1696,390.8187,393.0640,393286
2022-12-01 08:35:00,393.0352,393.1216,392.4595,392.9105,139776
2022-12-01 08:40:00,392.9105,393.0928,392.7474,392.8433,106733
2022-12-01 08:45:00,392.8625,392.8625,391.9797,391.9797,150356
2022-12-01 08:50:00,391.9797,392.2196,391.8550,392.1045,61667
2022-12-01 08:55:00,392.0949,392.4211,391.9989,392.2484,71971
2022-12-01 09:00:00,392.1812,392.3827,391.9797,392.3261,63387
2022-12-01 09:05:00,392.3348,392.6802,392.2964,392.6226,71589
