date,open,high,low,close,volume
2021-06-01 04:00:00,395.7976,396.0042,395.7976,395.9667,10953
2021-06-01 04:05:00,395.9103,395.9103,395.7976,395.7976,300
2021-06-01 04:10:00,395.7695,395.7695,395.6380,395.6380,700
2021-06-01 04:15:00,395.6662,395.6849,395.6662,395.6849,200
2021-06-01 04:20:00,395.6098,395.7601,395.5347,395.7601,4714
2021-06-01 04:25:00,395.6380,395.6380,395.6098,395.6098,287
2021-06-01 04:30:00,395.5723,395.5723,395.5629,395.5629,200
2021-06-01 04:35:00,395.5441,395.5441,395.4783,395.4783,1100
2021-06-01 04:40:00,395.4877,395.5347,395.4877,395.5347,300
2021-06-01 04:45:00,395.5816,395.5816,395.5816,395.5816,100
2021-06-01 04:50:00,395.7507,395.7507,395.7507,395.7507,500
2021-06-01 04:55:00,395.8070,396.0042,395.8070,395.9385,7266
2021-06-01 05:00:00,395.9573,395.9573,395.9385,395.9573,2471
2021-06-01 05:05:00,395.9103,395.9197,395.8634,395.9103,1188
2021-06-01 05:10:00,395.8634,395.8634,395.8634,395.8634,300
2021-06-01 05:15:00,395.9854,396.2108,395.9854,396.1075,7016
2021-06-01 05:20:00,396.0981,396.1263,396.0981,396.1263,700
2021-06-01 05:25:00,396.0324,396.0512,396.0324,396.0512,2149
2021-06-01 05:30:00,396.0512,396.1639,396.0418,396.1639,6438
2021-06-01 05:35:00,396.1075,396.1075,396.1075,396.1075,100
2021-06-01 05:40:00,396.1075,396.1075,396.0418,396.1075,5158
2021-06-01 05:45:00,396.1263,396.1733,396.0981,396.0981,7476
2021-06-01 05:50:00,396.0981,396.0981,395.9854,396.0324,1498
2021-06-01 05:55:00,396.0042,396.0042,396.0042,396.0042,100
2021-06-01 06:00:00,396.0324,396.0700,396.0324,396.0700,498
2021-06-01 06:05:00,396.0794,396.0887,396.0794,396.0887,398
2021-06-01 06:10:00,396.1733,396.1733,396.0887,396.0887,988
2021-06-01 06:15:00,396.1357,396.1357,396.1357,396.1357,600
2021-06-01 06:20:00,396.1733,396.2014,396.1733,396.2014,798
